-117.5003261,33.29186473,NaN,NaN,1.2,0
-119.3109668,34.18953541,NaN,NaN,4.8,1.5
-119.2634082,34.16788231,NaN,NaN,4.4,0.9
-119.2158732,34.14620973,228.2,NaN,3.65,0.7
-119.1683617,34.12451771,228.2,280,3.25,0.75
-119.1208739,34.10280628,176.1,280,2.7,0.95
-119.0734096,34.0810755,NaN,NaN,3.05,0.35
-119.0259689,34.05932541,NaN,NaN,3.1,0.35
-118.9785518,34.03755605,NaN,NaN,2.8,0.35
-118.9311583,34.01576747,NaN,NaN,0,0
-118.8837885,33.99395971,NaN,NaN,0.8,0
-118.8364418,33.97213282,NaN,NaN,1.45,0
-118.7891192,33.95028683,NaN,NaN,1.85,0
-118.7418202,33.9284218,NaN,NaN,1.6,0
-118.6945447,33.90653776,NaN,NaN,1.25,0
-118.647293,33.88463476,NaN,NaN,1.2,0
-118.6000648,33.8627106,NaN,NaN,1.2,0
-118.5528603,33.84076981,NaN,NaN,1.15,0
-118.5056794,33.8188102,NaN,NaN,1.1,0
-118.4585222,33.79683181,NaN,NaN,1.3,0
-118.4113886,33.77483468,386.6,390,1.4,0
-118.3642787,33.75281885,385.1,390,1.5,0
-118.3171924,33.73078437,386.6,390,1.6,0
-118.2701298,33.70873129,NaN,NaN,1.7,0.35
-118.2230905,33.68665964,NaN,NaN,2.1,0.85
-118.1760752,33.66456948,NaN,NaN,2.85,0.85
-118.1290836,33.64246084,NaN,NaN,3.15,1
-118.0821156,33.62033377,NaN,NaN,3.15,1.05
-118.0351714,33.59818831,NaN,NaN,3.4,1.1
-117.9882508,33.57602452,NaN,NaN,3.1,0.65
-117.9413538,33.55384242,NaN,NaN,2.4,0
-117.8944806,33.53164208,NaN,NaN,1.9,0
-117.847631,33.50942352,NaN,NaN,1.6,0
-117.8008052,33.4871868,NaN,NaN,1.45,0
-117.754003,33.46493196,NaN,NaN,1.4,0
-117.7072245,33.44265904,NaN,NaN,1.5,0
-117.6604697,33.42036809,NaN,NaN,1.55,0
-117.6137386,33.39805915,NaN,NaN,2,0
-117.5670311,33.37573227,386.6,387,1.45,0
-117.5203474,33.35338749,468.4,390,1.1,0
-117.4736874,33.33102486,468.4,390,0,0
-119.2849099,34.22906276,NaN,NaN,6.15,1.15
-119.2373346,34.2074003,293.5,280,4.35,0.75
-119.189783,34.18571834,228.2,280,3.7,0.55
-119.1422549,34.16401693,228.2,280,2.6,0.55
-119.0947505,34.14229611,228.2,280,2.45,0.7
-119.0472698,34.12055593,385.1,390,2.2,0.35
-118.9998127,34.09879642,518.9,515,1.9,0.35
-118.9523792,34.07701763,385.1,390,2.35,0.35
-118.9049695,34.05521961,385.1,515,2.2,0.35
-118.8575834,34.0334024,NaN,NaN,0,0
-118.8102206,34.01156605,385.1,390,0.9,0
-118.7628819,33.98971059,NaN,NaN,1.2,0
-118.7155668,33.96783607,NaN,NaN,1.15,0
-118.6682754,33.94594254,NaN,NaN,1.25,0
-118.6210077,33.92403004,NaN,NaN,1.2,0
-118.5737637,33.90209861,NaN,NaN,1.1,0
-118.5265435,33.8801483,NaN,NaN,1.05,0.55
-118.4793469,33.85817915,NaN,NaN,0.9,0.35
-118.432174,33.83619121,NaN,NaN,1.7,0.55
-118.3850248,33.81418452,386.6,387,1.75,0.6
-118.3378994,33.79215913,351.9,387,2.1,0.65
-118.2907976,33.77011507,386.6,387,2.3,0.75
-118.2437196,33.7480524,225.6,NaN,2.45,0.95
-118.196665,33.72597116,NaN,NaN,2.95,0.9
-118.1496344,33.70387139,NaN,NaN,3.1,0.85
-118.1026276,33.68175313,NaN,NaN,3.3,0.8
-118.0556445,33.65961643,NaN,NaN,3.4,0.7
-118.0086852,33.63746134,NaN,NaN,3.5,0.8
-117.9617495,33.6152879,NaN,NaN,3.4,0.35
-117.9148376,33.59309614,NaN,NaN,3.1,0.35
-117.8679495,33.57088613,NaN,NaN,1.9,0
-117.8210851,33.5486579,NaN,NaN,1.7,0
-117.7742445,33.52641149,NaN,NaN,1.65,0
-117.7274276,33.50414696,468.4,390,1.7,0
-117.6806344,33.48186433,351.9,349,1.9,0
-117.633865,33.45956367,385.1,390,2.2,0
-117.5871194,33.43724501,385.1,390,3.65,0
-117.5403975,33.4149084,385.1,515,1.45,0
-117.4936994,33.39255387,468.4,515,0,0
-117.447025,33.37018149,386.6,515,0,0
-119.2588296,34.26858756,293.5,280,6.1,0.85
-119.2112375,34.24691572,293.5,280,6.55,0.65
-119.1636692,34.22522436,228.2,280,3.65,0.55
-119.1161245,34.20351354,228.2,280,2.45,0.55
-119.0686036,34.1817833,228.2,349,3.2,0.35
-119.0211063,34.16003368,518.9,515,2.45,0.15
-118.9736328,34.13826473,385.1,390,1.75,0.15
-118.926183,34.11647649,518.9,515,0.35,0.15
-118.878757,34.094669,518.9,515,0.35,0.15
-118.8313547,34.07284231,468.4,515,0.35,0.35
-118.7839757,34.05099647,385.1,390,0,0
-118.7366209,34.02913152,NaN,NaN,0,0
-118.6892898,34.00724749,NaN,NaN,0.6,0
-118.6419824,33.98534444,NaN,NaN,0.75,0
-118.5946989,33.96342241,NaN,NaN,0.85,0
-118.547439,33.94148144,NaN,NaN,1.85,1
-118.5002029,33.91952158,NaN,NaN,1.85,1.05
-118.4529906,33.89754287,NaN,NaN,1.85,1.05
-118.4058021,33.87554536,351.9,387,2.2,0.95
-118.3586374,33.85352909,386.6,387,2.45,0.9
-118.3114964,33.8314941,386.6,387,3,0.8
-118.2643792,33.80944044,386.6,387,3.35,0.75
-118.2172858,33.78736816,228.2,236,3.4,0.7
-118.1702158,33.76527729,386.6,387,3.7,0.7
-118.12317,33.74316789,NaN,NaN,3.85,0.65
-118.0761479,33.72103999,293.5,280,3.1,0.65
-118.0291497,33.69889364,176.1,280,3.5,0.6
-117.9821752,33.67672889,228.2,280,3.85,0.55
-117.9352246,33.65454577,386.6,387,3.85,0.35
-117.8882977,33.63234434,NaN,NaN,3.25,0.35
-117.8413947,33.61012463,385.1,390,2,0
-117.7945154,33.5878867,468.4,390,1.9,0
-117.74766,33.56563058,468.4,390,1.95,0
-117.7008284,33.54335632,385.1,390,2.05,0
-117.6540206,33.52106397,385.1,390,2.2,0
-117.6072366,33.49875357,385.1,390,2.5,0
-117.5604764,33.47642516,386.6,515,3.65,0
-117.5137401,33.45407879,502.5,540,1.05,0
-117.4670276,33.4317145,351.9,540,0,0
-117.4203389,33.40933234,518.9,748,0,0
-119.2327254,34.30810529,385.1,390,5.95,0.35
-119.1851166,34.28642403,351.9,390,7.15,0.8
-119.1375316,34.26472325,228.2,280,2.45,0.4
-119.0899703,34.243003,386.6,390,2.25,0.35
-119.0424328,34.22126331,293.5,387,3.25,0.55
-118.9949191,34.19950423,518.9,515,3.25,0.35
-118.9474292,34.17772581,386.6,349,0.35,0.35
-118.8999631,34.15592809,351.9,349,0.35,0.35
-118.8525207,34.13411111,351.9,515,0.35,0.35
-118.8051022,34.11227492,518.9,515,0.35,0.15
-118.7577071,34.09041957,468.4,390,0,0
-118.7103361,34.06854509,468.4,390,0,0
-118.662989,34.04665153,468.4,390,0,0
-118.6156657,34.02473893,NaN,NaN,0,0
-118.5683662,34.00280735,NaN,NaN,2.15,0.9
-118.5210905,33.98085681,NaN,NaN,1.85,0.75
-118.4738386,33.95888738,NaN,NaN,1.85,0.8
-118.4266106,33.93689908,386.6,387,3.4,0.8
-118.3794064,33.91489197,386.6,387,3.75,0.75
-118.3322261,33.89286609,386.6,387,3.85,0.6
-118.2850696,33.87082149,386.6,387,4,0.6
-118.2379369,33.8487582,351.9,387,3.95,0.6
-118.1908281,33.82667628,386.6,387,4.3,0.65
-118.1437428,33.80457577,386.6,387,3.05,0.65
-118.0966817,33.78245671,228.2,280,3.2,0.65
-118.0496444,33.76031914,228.2,280,3.55,0.65
-118.002631,33.73816311,228.2,280,4.2,0.65
-117.9556414,33.71598867,228.2,280,4.45,0.55
-117.9086758,33.69379586,293.5,280,4.15,0.45
-117.861734,33.67158472,386.6,387,2.85,0.35
-117.814816,33.6493553,468.4,390,2.1,0
-117.7679219,33.62710764,468.4,609,2,0
-117.7210517,33.60484178,385.1,390,2.1,0
-117.6742054,33.58255778,385.1,390,2,0
-117.627383,33.56025568,385.1,390,1.6,0
-117.5805844,33.53793551,468.4,515,1.2,0
-117.5338097,33.51559733,502.5,540,0,0
-117.4870589,33.49324117,502.5,540,0,0
-117.4403319,33.47086709,518.9,748,0,0
-117.3936289,33.44847513,710.1,748,0,0
-119.2065976,34.34762042,385.1,390,4.75,0.35
-119.158972,34.32592973,385.1,455,6.35,0.65
-119.1113703,34.3042195,293.5,280,6.3,0.35
-119.0637924,34.28248978,386.6,390,5.2,0.35
-119.0162384,34.26074062,444,455,2.5,0.35
-118.9687082,34.23897206,386.6,387,3.15,0.35
-118.9212019,34.21718414,518.9,515,2.65,0.35
-118.8737193,34.19537692,386.6,349,0.35,0.35
-118.8262607,34.17355042,385.1,390,0.35,0.35
-118.7788259,34.15170471,518.9,515,2.25,0.35
-118.7314147,34.12983982,385.1,390,1.85,0.15
-118.6840276,34.10795579,518.9,390,1,0.1
-118.6366644,34.08605267,468.4,515,0.35,0.35
-118.5893251,34.0641305,502.5,748,0,0
-118.5420097,34.04218934,386.6,390,3,0.35
-118.4947182,34.02022921,386.6,387,2.95,0.65
-118.4474505,33.99825017,293.5,280,4.55,0.6
-118.4002068,33.97625227,386.6,387,4.65,0.6
-118.3529869,33.95423554,386.6,387,4.25,0.6
-118.305791,33.93220003,386.6,387,3.4,0.6
-118.2586189,33.91014578,386.6,387,3.6,0.65
-118.2114708,33.88807284,228.2,280,4.25,0.75
-118.1643466,33.86598126,228.2,280,4.5,0.8
-118.1172459,33.84387107,228.2,280,4.6,0.8
-118.0701695,33.82174232,228.2,280,4.55,0.8
-118.023117,33.79959506,228.2,280,4.75,0.8
-117.9760885,33.77742934,228.2,280,4.8,0.7
-117.9290838,33.75524518,228.2,280,4.9,0.6
-117.8821031,33.73304265,293.5,280,4.65,0.45
-117.8351464,33.71082177,228.2,280,2.05,0.35
-117.7882135,33.68858261,293.5,280,1.8,0.35
-117.7413046,33.6663252,293.5,280,1.5,0
-117.6944196,33.64404959,386.6,390,1.5,0
-117.6475586,33.62175581,385.1,390,1.45,0
-117.6007214,33.59944393,468.4,515,1.05,0
-117.5539083,33.57711397,502.5,748,0,0
-117.507119,33.55476599,502.5,540,0,0
-117.4603538,33.53240003,518.9,748,0,0
-117.4136124,33.51001614,710.1,748,0,0
-117.366895,33.48761435,351.9,748,0,0
-119.1804459,34.38712843,385.1,390,3.15,0.35
-119.1328036,34.36542827,385.1,390,5.15,0.35
-119.0851852,34.34370857,293.5,280,6.6,1
-119.0375907,34.32196936,385.1,390,1.25,0.35
-118.9900201,34.3002107,444,455,2.55,0.35
-118.9424734,34.27843264,444,349,3.15,0.35
-118.8949506,34.2566352,444,455,3.1,0.35
-118.8474517,34.23481844,468.4,390,1,0.35
-118.7999768,34.21298241,502.5,540,0.35,0.35
-118.7525258,34.19112714,502.5,390,2.9,0.05
-118.7050983,34.16925268,385.1,390,2.65,0.1
-118.6576952,34.14735908,385.1,390,2.3,0.1
-118.6103159,34.12544638,385.1,390,1.75,0.1
-118.5629607,34.10351462,468.4,748,0.35,0.15
-118.5156293,34.08156384,710.1,748,0.35,0.15
-118.4683219,34.0595941,386.6,387,0.45,0.35
-118.4210385,34.03760544,293.5,387,4.5,0.65
-118.373779,34.01559789,444,280,3.95,0.6
-118.3265435,33.99357152,386.6,280,4.45,0.7
-118.279332,33.97152635,293.5,280,5.35,0.85
-118.2321444,33.94946243,228.2,280,5.7,0.9
-118.1849808,33.92737982,228.2,280,5.6,0.9
-118.1378411,33.90527854,228.2,280,5.35,0.9
-118.0907251,33.88315866,228.2,280,4.65,0.8
-118.0436334,33.86102021,228.2,280,4.55,0.8
-117.9965657,33.83886323,228.2,280,3.7,0.7
-117.949522,33.81668777,228.2,280,4.15,0.65
-117.9025023,33.79449388,228.2,280,3.05,0.5
-117.8555065,33.7722816,293.5,280,3.5,0.35
-117.8085348,33.75005097,293.5,280,1.85,0.35
-117.761587,33.72780204,351.9,280,1.45,0
-117.7146633,33.70553485,502.5,540,1.15,0
-117.6677635,33.68324945,468.4,390,1.15,0
-117.6208877,33.66094589,468.4,390,1.05,0
-117.574036,33.6386242,468.4,387,0.35,0
-117.5272082,33.61628443,502.5,748,0,0
-117.4804045,33.59392662,710.1,748,0,0
-117.4336247,33.57155083,710.1,748,0,0
-117.3868689,33.54915709,710.1,748,0,0
-117.3401372,33.52674545,710.1,748,0,0
-119.1542703,34.4266338,385.1,390,1.7,0.4
-119.1066113,34.40492415,351.9,390,4,0.35
-119.0589762,34.38319494,385.1,390,6.05,0.45
-119.011365,34.36144622,293.5,280,6.3,1.1
-118.9637779,34.33967804,385.1,390,1.6,0.35
-118.9162147,34.31789044,386.6,390,2.85,0.35
-118.8686755,34.29608346,444,390,3.25,0.35
-118.8211602,34.27425715,518.9,515,2.05,0.35
-118.773669,34.25241154,351.9,387,0.95,0.35
-118.7262017,34.2305467,468.4,515,0.35,0.35
-118.6787581,34.20866265,502.5,540,0.35,0.05
-118.6313388,34.18675945,293.5,280,2.6,0.25
-118.5839435,34.16483714,385.1,280,2.1,0.25
-118.5365723,34.14289575,502.5,390,0.5,0.1
-118.489225,34.12093535,710.1,748,0.35,0.35
-118.4419018,34.09895597,710.1,748,0.35,0.1
-118.3946025,34.07695765,351.9,280,5.05,0.35
-118.3473273,34.05494045,386.6,387,2.35,0.35
-118.3000761,34.03290439,293.5,280,2.45,0.4
-118.252849,34.01084954,293.5,280,4.4,0.6
-118.2056459,33.98877594,293.5,280,5.05,0.75
-118.1584668,33.96668362,228.2,280,4.95,0.8
-118.1113117,33.94457263,228.2,280,4.25,0.75
-118.0641804,33.92244302,386.6,390,3.65,0.7
-118.0170734,33.90029484,386.6,387,3.1,0.65
-117.9699905,33.87812812,351.9,387,3.2,0.65
-117.9229316,33.85594291,228.2,280,4.5,0.65
-117.8758968,33.83373925,293.5,280,3.55,0.5
-117.828886,33.8115172,293.5,280,2.1,0.35
-117.7818993,33.78927679,518.9,387,1.8,0
-117.7349366,33.76701806,385.1,390,1.35,0
-117.687998,33.74474108,468.4,515,1.05,0
-117.6410834,33.72244587,502.5,540,0.85,0
-117.594193,33.70013248,710.1,748,0.8,0
-117.5473265,33.67780096,518.9,748,0,0
-117.5004842,33.65545135,710.1,748,0,0
-117.4536659,33.6330837,710.1,748,0,0
-117.4068716,33.61069805,710.1,748,0,0
-117.3601015,33.58829445,710.1,748,0,0
-117.3133554,33.56587293,710.1,748,0,0
-119.1280708,34.46613199,385.1,515,1.75,0.15
-119.080395,34.44441282,385.1,515,4,0.15
-119.0327432,34.42267409,386.6,390,4.45,0.15
-118.9851154,34.40091583,351.9,387,6.2,0.9
-118.9375117,34.3791381,293.5,390,6.05,1.05
-118.889932,34.35734094,385.1,390,1.2,0.35
-118.8423763,34.33552439,385.1,390,2.15,0.35
-118.7948447,34.31368849,468.4,515,2,0.35
-118.7473371,34.2918333,468.4,515,1.35,0.35
-118.6998536,34.26995885,385.1,515,0.9,0.35
-118.6523938,34.24806519,502.5,540,0.35,0.05
-118.6049588,34.22615236,293.5,280,2.55,0.1
-118.5575471,34.20422041,293.5,280,2.55,0.25
-118.5101598,34.18226939,293.5,280,1.85,0.25
-118.4627967,34.16029932,293.5,280,1.65,0.4
-118.4154576,34.13831027,385.1,390,1,0.25
-118.3681425,34.11630228,710.1,515,5.1,0.35
-118.3208516,34.09427539,293.5,280,2.05,0.35
-118.2735847,34.07222964,385.1,390,2,0.35
-118.226342,34.05016508,351.9,280,2.25,0.35
-118.1791233,34.02808175,386.6,387,2.45,0.45
-118.1319287,34.00597971,386.6,387,2.9,0.55
-118.0847583,33.98385898,228.2,280,3.7,0.6
-118.0376116,33.96171963,351.9,349,3.65,0.6
-117.9904893,33.93956168,386.6,387,3.6,0.6
-117.9433911,33.91738519,351.9,349,3.65,0.6
-117.8963171,33.8951902,385.1,387,3.95,0.55
-117.8492672,33.87297676,386.6,387,2.45,0.45
-117.8022414,33.85074491,351.9,354,2.25,0.35
-117.7552397,33.82849469,385.1,390,1.75,0
-117.7082621,33.80622615,468.4,515,1.45,0
-117.6613086,33.78393934,502.5,540,1.15,0
-117.6143793,33.76163429,351.9,748,1.1,0
-117.5674741,33.73931106,710.1,748,1.05,0
-117.520593,33.71696969,710.1,748,0.65,0
-117.473736,33.69461022,710.1,748,0,0
-117.4269032,33.67223269,710.1,748,0,0
-117.3800945,33.64983716,386.6,748,0,0
-117.3333099,33.62742366,386.6,387,0,0
-117.2865495,33.60499225,293.5,387,0,0
-119.1018473,34.50562748,385.1,515,0.35,0.15
-119.0541547,34.48389877,385.1,515,0.35,0.15
-119.0064862,34.46215049,468.4,515,4,0.1
-118.9588418,34.44038267,468.4,390,6.05,0.1
-118.9112215,34.41859537,385.1,390,6.1,0.55
-118.8636253,34.39678862,351.9,280,6.1,1.2
-118.8160532,34.37496247,468.4,390,1.15,0.35
-118.7685052,34.35311697,351.9,390,1.6,0.35
-118.7209813,34.33125216,444,390,1.7,0.35
-118.6734815,34.30936808,385.1,515,0.75,0.35
-118.6260059,34.28746477,502.5,540,0.35,0.05
-118.5785544,34.2655423,386.6,455,2.75,0.05
-118.5311266,34.24360069,386.6,280,2.95,0.35
-118.4837234,34.22163999,293.5,280,3.1,0.35
-118.4363443,34.19966025,293.5,280,2.5,0.35
-118.3889893,34.17766151,293.5,280,1.2,0.35
-118.3416585,34.15564381,293.5,280,1,0.45
-118.2943518,34.1336072,518.9,390,0.35,0.1
-118.2470693,34.11155173,386.6,280,1.25,0.3
-118.1998109,34.08947744,385.1,390,2,0.35
-118.1525767,34.06738437,386.6,387,2,0.35
-118.1053666,34.04527257,468.4,387,3.4,0.5
-118.0581807,34.02314208,293.5,280,4.65,0.5
-118.0110187,34.00099295,468.4,390,4.75,0.35
-117.9638811,33.97882522,468.4,390,4.25,0.35
-117.9167677,33.95663894,385.1,390,2.3,0.35
-117.8696785,33.93443415,385.1,390,2.4,0.35
-117.8226135,33.91221089,385.1,390,2.4,0.35
-117.7755726,33.88996922,351.9,390,2.25,0.35
-117.728556,33.86770917,386.6,390,2.3,0.35
-117.6815635,33.84543079,468.4,515,1.4,0
-117.6345952,33.82313412,710.1,748,1.25,0
-117.587651,33.80081922,710.1,748,1.2,0
-117.5407311,33.77848611,710.1,748,1.15,0
-117.4938354,33.75613486,386.6,349,0.7,0
-117.4469638,33.7337655,386.6,387,0,0
-117.4001164,33.71137808,351.9,349,0,0
-117.3532933,33.68897264,351.9,349,0,0
-117.3064943,33.66654923,351.9,748,0,0
-117.2597195,33.64410789,710.1,748,0,0
-119.0755996,34.54511575,385.1,515,3,0.35
-119.0278903,34.52337748,468.4,515,0.35,0.15
-118.9802051,34.50161961,468.4,515,5.3,0.1
-118.932544,34.47984221,468.4,515,6.15,0.05
-118.8849071,34.4580453,468.4,390,5.8,0.15
-118.8372944,34.43622894,385.1,390,6.2,0.2
-118.7897059,34.41439317,293.5,354,6,1.15
-118.7421415,34.39253804,385.1,390,4.55,0.35
-118.6946013,34.37066358,468.4,390,3.7,0.35
-118.6470853,34.34876985,468.4,390,1.7,0.35
-118.5995934,34.32685688,385.1,390,0.55,0.35
-118.5521258,34.30492473,385.1,390,2.5,0.1
-118.504682,34.28297343,351.9,280,3.55,0.35
-118.4572627,34.26100304,386.6,349,2.55,0.35
-118.4098677,34.23901359,293.5,280,2.45,0.35
-118.3624969,34.21700513,293.5,280,1.3,0.35
-118.3151502,34.1949777,351.9,280,0.75,0.65
-118.2678278,34.17293136,351.9,280,0.5,0.15
-118.2205296,34.15086614,351.9,349,0.35,0.35
-118.1732556,34.12878209,386.6,390,1.2,0.35
-118.1260058,34.10667925,386.6,387,1.8,0.15
-118.0787803,34.08455767,293.5,280,2.15,0.3
-118.031579,34.06241739,228.2,280,3.95,0.4
-117.9844016,34.04025846,228.2,349,4.2,0.35
-117.9372487,34.01808092,468.4,390,2.45,0.2
-117.8901201,33.99588482,293.5,349,1.85,0.25
-117.8430157,33.9736702,351.9,390,1.65,0.2
-117.7959356,33.95143711,468.4,390,1.55,0.2
-117.7488797,33.92918559,468.4,390,2.35,0.2
-117.701848,33.90691568,468.4,390,2,0.2
-117.6548406,33.88462743,351.9,354,1.55,0.35
-117.6078575,33.86232089,386.6,387,0.75,0
-117.5608986,33.8399961,351.9,387,2.65,0.55
-117.5139639,33.8176531,386.6,387,0.85,0.35
-117.4670535,33.79529194,385.1,515,0,0
-117.4201674,33.77291267,518.9,748,0,0
-117.3733055,33.75051533,518.9,748,0,0
-117.3264678,33.72809995,710.1,748,0,0
-117.2796544,33.7056666,710.1,748,0,0
-117.2328653,33.68321531,386.6,349,0,0
-119.0493279,34.58460128,468.4,515,3,0.15
-119.0016018,34.56285341,385.1,515,0.35,0.2
-118.9538998,34.54108594,468.4,515,5.65,0.1
-118.9062222,34.51929892,468.4,515,0.35,0.05
-118.8585687,34.49749239,385.1,390,1.25,0.1
-118.8109394,34.4756664,385.1,390,2.05,0.15
-118.7633344,34.45382098,385.1,390,2.1,0.35
-118.7157537,34.43195619,385.1,390,3.3,0.35
-118.6681971,34.41007206,351.9,354,4.4,0.35
-118.6206649,34.38816864,385.1,390,3.6,0.35
-118.5731568,34.36624599,385.1,390,2.85,0.35
-118.5256731,34.34430413,468.4,390,1,0.35
-118.4782132,34.32234313,351.9,349,4.55,0.15
-118.4307779,34.30036301,386.6,349,2.8,0.35
-118.383367,34.27836383,351.9,349,1.35,0.1
-118.3359802,34.25634562,468.4,390,0.35,0.15
-118.2886178,34.23430844,710.1,748,0.35,0.05
-118.2412796,34.21225234,351.9,349,0.35,0.1
-118.1939657,34.19017734,710.1,748,0.35,0.05
-118.1466761,34.1680835,386.6,387,0.75,0.1
-118.0994108,34.14597087,386.6,387,1.5,0.2
-118.0521698,34.12383949,293.5,280,1.95,0.25
-118.004953,34.1016894,351.9,280,3.05,0.35
-117.9577603,34.07952064,293.5,280,3,0.4
-117.9105921,34.05733327,386.6,387,2.35,0.25
-117.8634483,34.03512733,468.4,390,1.65,0.15
-117.8163287,34.01290285,468.4,390,1.1,0.15
-117.7692335,33.9906599,385.1,390,1.15,0.2
-117.7221625,33.9683985,385.1,390,1.8,0.2
-117.6751159,33.94611871,468.4,390,1.85,0.2
-117.6280936,33.92382057,386.6,387,3.25,0.2
-117.5810956,33.90150413,444,387,0.35,0.15
-117.5341219,33.87916943,386.6,387,0.35,0.15
-117.4871725,33.85681651,710.1,748,0,0
-117.4402474,33.83444542,NaN,748,0,0
-117.3933467,33.81205621,710.1,748,0,0
-117.3464702,33.78964892,710.1,748,0,0
-117.2996181,33.76722359,710.1,748,0,0
-117.2527903,33.74478027,710.1,349,0,0
-117.2059868,33.72231901,386.6,349,0,0
-119.0230319,34.62407953,710.1,748,0,0
-118.975289,34.60232204,710.1,748,0.35,0.05
-118.9275704,34.58054495,468.4,515,0.35,0.05
-118.879876,34.55874829,468.4,390,0.35,0.1
-118.832206,34.5369321,468.4,390,0.5,0.1
-118.7845602,34.51509645,385.1,390,2,0.15
-118.7369387,34.49324135,385.1,390,2.45,0.35
-118.6893416,34.47136688,385.1,390,3.75,0.35
-118.6417687,34.44947305,444,455,3.35,0.15
-118.5942202,34.42755994,351.9,354,4.1,0.45
-118.5466959,34.40562756,293.5,354,2.1,0.5
-118.499196,34.38367598,351.9,455,2.1,0.35
-118.4517201,34.36170524,710.1,748,5.9,0.05
-118.4042688,34.33971537,710.1,748,3.35,0.05
-118.3568419,34.31770643,710.1,748,3.1,0.15
-118.3094393,34.29567846,710.1,748,3.45,0.05
-118.2620611,34.2736315,710.1,748,0.35,0.05
-118.2147071,34.2515656,710.1,748,0.35,0.05
-118.1673776,34.22948081,710.1,748,0.35,0.05
-118.1200723,34.20737716,710.1,748,0.75,0.05
-118.0727915,34.18525471,710.1,748,1.35,0.05
-118.025535,34.1631135,351.9,387,1.55,0.15
-117.9783028,34.14095356,351.9,387,1.8,0.2
-117.9310946,34.11877496,293.5,387,2.05,0.2
-117.8839112,34.09657773,293.5,280,1.7,0.25
-117.8367521,34.07436192,385.1,390,0.8,0.2
-117.7896174,34.05212756,293.5,354,0.35,0.2
-117.742507,34.02987472,293.5,354,0.45,0.2
-117.6954211,34.00760343,293.5,354,1.05,0.25
-117.6483594,33.98531373,293.5,354,0.6,0.2
-117.6013222,33.96300567,293.5,354,0.35,0.2
-117.5543093,33.9406793,386.6,387,0.35,0.15
-117.5073209,33.91833466,710.1,748,0.35,0.15
-117.4603567,33.8959718,386.6,748,0.35,0.35
-117.413417,33.87359076,710.1,748,0,0
-117.3665016,33.85119158,710.1,748,0,0
-117.3196107,33.82877432,386.6,748,0,0
-117.2727441,33.80633901,710.1,748,0,0
-117.2259019,33.7838857,386.6,349,0,0
-117.179084,33.76141444,386.6,349,0,0
-118.9967117,34.66355498,710.1,748,0,0
-118.948952,34.64178785,710.1,748,0,0
-118.9012166,34.6200011,710.1,748,0.35,0.05
-118.8535056,34.59819478,468.4,515,0.35,0.05
-118.805819,34.57636892,385.1,515,0.35,0.05
-118.7581567,34.55452357,385.1,515,0.35,0.1
-118.7105188,34.53265878,385.1,390,0.35,0.15
-118.6629052,34.51077459,468.4,390,0.35,0.35
-118.615316,34.48887105,293.5,354,1.75,0.35
-118.5677512,34.4669482,444,455,2.05,0.15
-118.5202108,34.44500609,444,455,2.05,0.15
-118.4726947,34.42304475,293.5,354,2.05,0.35
-118.4252027,34.40106425,468.4,515,1.6,0.15
-118.3777354,34.37906461,710.1,748,0.35,0.05
