lon,lat,B(vs30,variable),Vs30-Wills,Z2.5,Z1,B(vs30=760m/s)
-119.3370,34.1500,-0.12630,NaN,4.6,0.0,-0.12630
-119.2895,34.1284,-0.16146,NaN,0.0,0.0,-0.16146
-119.2419,34.1067,-0.21735,NaN,0.0,0.0,-0.21735
-119.1944,34.0850,-0.29668,NaN,0.0,0.0,-0.29668
-119.1470,34.0633,-0.42244,NaN,0.0,0.0,-0.42244
-119.0995,34.0416,-0.57835,NaN,0.6,0.0,-0.57835
-119.0521,34.0198,-0.68461,NaN,1.1,0.0,-0.68461
-119.0047,33.9981,-0.73511,NaN,1.1,0.0,-0.73511
-118.9573,33.9763,-0.74915,NaN,1.1,0.0,-0.74915
-118.9100,33.9545,-0.73831,NaN,1.4,0.0,-0.73831
-118.8626,33.9327,-0.70949,NaN,1.9,0.0,-0.70949
-118.8153,33.9109,-0.66922,NaN,2.1,0.0,-0.66922
-118.7680,33.8890,-0.62518,NaN,1.8,0.0,-0.62518
-118.7208,33.8671,-0.58313,NaN,1.4,0.0,-0.58313
-118.6736,33.8452,-0.54498,NaN,1.1,0.0,-0.54498
-118.6263,33.8233,-0.51151,NaN,1.1,0.0,-0.51151
-118.5792,33.8014,-0.48553,NaN,1.1,0.0,-0.48553
-118.5320,33.7794,-0.47152,NaN,1.2,0.0,-0.47152
-118.4848,33.7575,-0.47354,NaN,1.4,0.0,-0.47354
-118.4377,33.7355,-0.49603,NaN,1.6,0.0,-0.49603
-118.3906,33.7135,-0.46490,NaN,1.7,0.0,-0.46490
-118.3436,33.6915,-0.39184,NaN,1.5,0.0,-0.39184
-118.2965,33.6694,-0.35506,NaN,1.3,0.0,-0.35506
-118.2495,33.6473,-0.34058,NaN,1.9,0.4,-0.34058
-118.2025,33.6253,-0.33398,NaN,2.4,0.5,-0.33398
-118.1555,33.6032,-0.32091,NaN,2.9,0.7,-0.32091
-118.1086,33.5810,-0.29629,NaN,3.5,1.2,-0.29629
-118.0616,33.5589,-0.26814,NaN,3.6,1.4,-0.26814
-118.0147,33.5368,-0.25350,NaN,2.8,0.0,-0.25350
-117.9678,33.5146,-0.26115,NaN,2.3,0.0,-0.26115
-117.9210,33.4924,-0.28076,NaN,1.8,0.0,-0.28076
-117.8742,33.4702,-0.29653,NaN,1.4,0.0,-0.29653
-117.8273,33.4480,-0.30266,NaN,1.2,0.0,-0.30266
-117.7806,33.4257,-0.30220,NaN,1.1,0.0,-0.30220
-117.7338,33.4035,-0.30084,NaN,1.1,0.0,-0.30084
-117.6871,33.3812,-0.30206,NaN,1.4,0.0,-0.30206
-117.6403,33.3589,-0.30570,NaN,1.5,0.0,-0.30570
-117.5936,33.3366,-0.31383,NaN,1.5,0.0,-0.31383
-117.5470,33.3142,-0.35310,NaN,1.4,0.0,-0.35310
-117.5003,33.2919,-0.42951,NaN,1.2,0.0,-0.42951
-119.3110,34.1895,-0.07302,NaN,4.8,1.5,-0.07302
-119.2634,34.1679,-0.11005,NaN,4.4,0.9,-0.11005
-119.2159,34.1462,-0.17612,228.2,3.6,0.7,-1.20118
-119.1684,34.1245,-0.25983,228.2,3.2,0.8,-1.34403
-119.1209,34.1028,-0.43156,176.1,2.7,0.9,-1.90495
-119.0734,34.0811,-0.65431,NaN,3.0,0.3,-0.65431
-119.0260,34.0593,-0.74233,NaN,3.1,0.3,-0.74233
-118.9786,34.0376,-0.76947,NaN,2.8,0.3,-0.76947
-118.9312,34.0158,-0.76504,NaN,0.0,0.0,-0.76504
-118.8838,33.9940,-0.73844,NaN,0.8,0.0,-0.73844
-118.8364,33.9721,-0.69367,NaN,1.4,0.0,-0.69367
-118.7891,33.9503,-0.63700,NaN,1.9,0.0,-0.63700
-118.7418,33.9284,-0.58099,NaN,1.6,0.0,-0.58099
-118.6945,33.9065,-0.53233,NaN,1.2,0.0,-0.53233
-118.6473,33.8846,-0.48829,NaN,1.2,0.0,-0.48829
-118.6001,33.8627,-0.44589,NaN,1.2,0.0,-0.44589
-118.5529,33.8408,-0.40941,NaN,1.1,0.0,-0.40941
-118.5057,33.8188,-0.38581,NaN,1.1,0.0,-0.38581
-118.4585,33.7968,-0.37478,NaN,1.3,0.0,-0.37478
-118.4114,33.7748,-0.35838,386.6,1.4,0.0,-0.36131
-118.3643,33.7528,-0.30273,385.1,1.5,0.0,-0.30609
-118.3172,33.7308,-0.27334,386.6,1.6,0.0,-0.27627
-118.2701,33.7087,-0.25703,NaN,1.7,0.3,-0.25703
-118.2231,33.6867,-0.26585,NaN,2.1,0.8,-0.26585
-118.1761,33.6646,-0.27896,NaN,2.9,0.8,-0.27896
-118.1291,33.6425,-0.27122,NaN,3.1,1.0,-0.27122
-118.0821,33.6203,-0.23693,NaN,3.1,1.1,-0.23693
-118.0352,33.5982,-0.19179,NaN,3.4,1.1,-0.19179
-117.9883,33.5760,-0.17634,NaN,3.1,0.7,-0.17634
-117.9414,33.5538,-0.20711,NaN,2.4,0.0,-0.20711
-117.8945,33.5316,-0.25125,NaN,1.9,0.0,-0.25125
-117.8476,33.5094,-0.27714,NaN,1.6,0.0,-0.27714
-117.8008,33.4872,-0.28466,NaN,1.4,0.0,-0.28466
-117.7540,33.4649,-0.28421,NaN,1.4,0.0,-0.28421
-117.7072,33.4427,-0.28731,NaN,1.5,0.0,-0.28731
-117.6605,33.4204,-0.29861,NaN,1.6,0.0,-0.29861
-117.6137,33.3981,-0.31390,NaN,2.0,0.0,-0.31390
-117.5670,33.3757,-0.31680,386.6,1.4,0.0,-0.31974
-117.5203,33.3534,-0.37414,468.4,1.1,0.0,-0.37396
-117.4737,33.3310,-0.48909,468.4,0.0,0.0,-0.48891
-119.2849,34.2291,-0.01172,NaN,6.2,1.1,-0.01172
-119.2373,34.2074,-0.05168,293.5,4.3,0.8,-1.01396
-119.1898,34.1857,-0.14760,228.2,3.7,0.6,-0.99521
-119.1423,34.1640,-0.30593,228.2,2.6,0.6,-1.15353
-119.0948,34.1423,-0.53573,228.2,2.5,0.7,-1.56079
-119.0473,34.1206,-0.72568,385.1,2.2,0.3,-1.14310
-118.9998,34.0988,-0.77915,518.9,1.9,0.3,-1.19905
-118.9524,34.0770,-0.78141,385.1,2.4,0.3,-1.19882
-118.9050,34.0552,-0.76038,385.1,2.2,0.3,-1.17780
-118.8576,34.0334,-0.72080,NaN,0.0,0.0,-0.72080
-118.8102,34.0116,-0.66029,385.1,0.9,0.0,-0.66365
-118.7629,33.9897,-0.58322,NaN,1.2,0.0,-0.58322
-118.7156,33.9678,-0.51847,NaN,1.1,0.0,-0.51847
-118.6683,33.9459,-0.47110,NaN,1.2,0.0,-0.47110
-118.6210,33.9240,-0.42519,NaN,1.2,0.0,-0.42519
-118.5738,33.9021,-0.36983,NaN,1.1,0.0,-0.36983
-118.5265,33.8801,-0.31685,NaN,1.1,0.6,-0.31685
-118.4793,33.8582,-0.28154,NaN,0.9,0.3,-0.28154
-118.4322,33.8362,-0.25584,NaN,1.7,0.6,-0.25584
-118.3850,33.8142,-0.21145,386.6,1.8,0.6,-0.92419
-118.3379,33.7922,-0.17613,351.9,2.1,0.7,-0.96333
-118.2908,33.7701,-0.14697,386.6,2.3,0.8,-1.03715
-118.2437,33.7481,-0.13911,225.6,2.5,0.9,-1.46624
