lon,lat,B(vs30,variable),Vs30-Wills,Z2.5,Z1,B(vs30=760m/s)
-119.3370,34.1500,0.00784,NaN,4.6,0.0,0.00784
-119.2895,34.1284,-0.01573,NaN,0.0,0.0,-0.01573
-119.2419,34.1067,-0.06185,NaN,0.0,0.0,-0.06185
-119.1944,34.0850,-0.13685,NaN,0.0,0.0,-0.13685
-119.1470,34.0633,-0.27477,NaN,0.0,0.0,-0.27477
-119.0995,34.0416,-0.45998,NaN,0.6,0.0,-0.45998
-119.0521,34.0198,-0.59233,NaN,1.1,0.0,-0.59233
-119.0047,33.9981,-0.65751,NaN,1.1,0.0,-0.65751
-118.9573,33.9763,-0.67502,NaN,1.1,0.0,-0.67502
-118.9100,33.9545,-0.65978,NaN,1.4,0.0,-0.65978
-118.8626,33.9327,-0.62384,NaN,1.9,0.0,-0.62384
-118.8153,33.9109,-0.57800,NaN,2.1,0.0,-0.57800
-118.7680,33.8890,-0.53128,NaN,1.8,0.0,-0.53128
-118.7208,33.8671,-0.48862,NaN,1.4,0.0,-0.48862
-118.6736,33.8452,-0.45066,NaN,1.1,0.0,-0.45066
-118.6263,33.8233,-0.41751,NaN,1.1,0.0,-0.41751
-118.5792,33.8014,-0.39244,NaN,1.1,0.0,-0.39244
-118.5320,33.7794,-0.38115,NaN,1.2,0.0,-0.38115
-118.4848,33.7575,-0.38934,NaN,1.4,0.0,-0.38934
-118.4377,33.7355,-0.42386,NaN,1.6,0.0,-0.42386
-118.3906,33.7135,-0.38517,NaN,1.7,0.0,-0.38517
-118.3436,33.6915,-0.28875,NaN,1.5,0.0,-0.28875
-118.2965,33.6694,-0.23892,NaN,1.3,0.0,-0.23892
-118.2495,33.6473,-0.21818,NaN,1.9,0.4,-0.21818
-118.2025,33.6253,-0.21105,NaN,2.4,0.5,-0.21105
-118.1555,33.6032,-0.19897,NaN,2.9,0.7,-0.19897
-118.1086,33.5810,-0.17428,NaN,3.5,1.2,-0.17428
-118.0616,33.5589,-0.14587,NaN,3.6,1.4,-0.14587
-118.0147,33.5368,-0.13382,NaN,2.8,0.0,-0.13382
-117.9678,33.5146,-0.14857,NaN,2.3,0.0,-0.14857
-117.9210,33.4924,-0.17783,NaN,1.8,0.0,-0.17783
-117.8742,33.4702,-0.20297,NaN,1.4,0.0,-0.20297
-117.8273,33.4480,-0.21728,NaN,1.2,0.0,-0.21728
-117.7806,33.4257,-0.22448,NaN,1.1,0.0,-0.22448
-117.7338,33.4035,-0.23125,NaN,1.1,0.0,-0.23125
-117.6871,33.3812,-0.24074,NaN,1.4,0.0,-0.24074
-117.6403,33.3589,-0.25078,NaN,1.5,0.0,-0.25078
-117.5936,33.3366,-0.26344,NaN,1.5,0.0,-0.26344
