-119.336999976,34.1500010364,-0.126301
-119.289458115,34.1283572771,-0.161456
-119.241939758,34.1066940424,-0.217345
-119.194444913,34.0850113761,-0.296676
-119.146973585,34.063309322,-0.422438
-119.099525778,34.041587924,-0.578351
-119.052101499,34.019847226,-0.68461
-119.004700752,33.9980872718,-0.735114
-118.957323543,33.9763081053,-0.749148
-118.909969877,33.9545097704,-0.738307
-118.86263942,33.9326923162,-0.709495
-118.815332853,33.9108557762,-0.669224
-118.768049843,33.8890001996,-0.625179
-118.720790395,33.8671256304,-0.583129
-118.673554511,33.8452321126,-0.544984
-118.626342198,33.8233196901,-0.511509
-118.579153458,33.801388407,-0.485533
-118.531988297,33.7794383072,-0.471521
-118.484846717,33.7574694348,-0.473543
-118.437728722,33.7354818338,-0.49603
-118.390634316,33.7134755483,-0.464898
-118.343563503,33.6914506223,-0.391838
-118.296516285,33.6694071,-0.355061
-118.24949233,33.6473450287,-0.340575
-118.202492314,33.6252644457,-0.333983
-118.155515903,33.6031653985,-0.320911
-118.1085631,33.5810479314,-0.296292
-118.061633908,33.5589120884,-0.268138
-118.01472833,33.5367579137,-0.253496
-117.967846367,33.5145854513,-0.26115
-117.920988023,33.4923947456,-0.28076
-117.8741533,33.4701858406,-0.296529
-117.827342199,33.4479587805,-0.302656
-117.780554724,33.4257136095,-0.302203
-117.733790875,33.4034503717,-0.300835
-117.687050655,33.3811691115,-0.302058
-117.640334066,33.358869873,-0.305696
-117.593641108,33.3365527004,-0.313834
-117.546971785,33.314217638,-0.353104
-117.500326096,33.2918647299,-0.429513
-119.310966774,34.1895354099,-0.0730176
-119.263408189,34.1678823141,-0.110053
-119.215873173,34.1462097316,-0.176123
-119.168361732,34.1245177061,-0.25983
-119.120873871,34.1028062817,-0.431564
-119.073409595,34.0810755023,-0.65431
-119.02596891,34.0593254116,-0.742329
-118.978551822,34.0375560537,-0.76947
-118.931158334,34.0157674726,-0.76504
-118.883788453,33.9939597122,-0.738438
-118.836441844,33.9721328215,-0.693667
-118.789119188,33.9502868343,-0.637004
-118.741820153,33.9284217997,-0.580992
-118.694544742,33.9065377619,-0.532327
-118.64729296,33.8846347647,-0.488288
-118.600064768,33.8627105985,-0.445891
-118.552860257,33.8407698149,-0.409411
-118.505679386,33.8188102042,-0.385811
-118.458522159,33.7968318106,-0.374777
-118.411388581,33.774834678,-0.358377
-118.364278655,33.7528188505,-0.302726
-118.317192384,33.7307843724,-0.273337
-118.270129771,33.7087312878,-0.257032
-118.223090483,33.686659644,-0.265851
-118.176075197,33.6645694785,-0.278964
-118.129083578,33.6424608389,-0.271223
-118.08211563,33.6203337694,-0.236934
-118.035171355,33.5981883141,-0.191789
-117.988250756,33.5760245173,-0.176338
-117.941353835,33.5538424231,-0.207113
-117.894480595,33.5316420757,-0.251252
-117.847631038,33.5094235195,-0.277138
-117.800805165,33.4871867986,-0.284662
-117.75400298,33.4649319572,-0.284211
-117.707224483,33.4426590396,-0.287312
-117.660469677,33.4203680901,-0.298609
-117.613738564,33.3980591529,-0.313898
-117.567031144,33.3757322724,-0.316803
-117.520347419,33.3533874927,-0.374139
-117.473687391,33.3310248582,-0.489091
-119.284909948,34.229062758,-0.0117153
-119.237334634,34.2074003001,-0.0516769
-119.189782954,34.1857183442,-0.147605
-119.142254913,34.1640169341,-0.305929
-119.094750515,34.1422961138,-0.535732
-119.047269766,34.1205559273,-0.725684
-118.999812672,34.0987964186,-0.77915
-118.952379238,34.0770176317,-0.781406
-118.904969468,34.0552196105,-0.760383
-118.857583368,34.0334023991,-0.720804
-118.810220604,34.0115660465,-0.660288
-118.762881857,33.9897105866,-0.583221
-118.715566793,33.9678360688,-0.518474
-118.668275416,33.9459425369,-0.471103
-118.621007732,33.9240300352,-0.425194
-118.573763743,33.9020986076,-0.369829
-118.526543455,33.8801482985,-0.316855
-118.47934687,33.8581791518,-0.281538
-118.432173992,33.8361912116,-0.255838
-118.385024826,33.8141845223,-0.211453
-118.337899375,33.7921591279,-0.17613
-118.290797641,33.7701150725,-0.146968
-118.243719629,33.7480524005,-0.139106
-118.196665003,33.7259711592,-0.184284
-118.149634443,33.7038713862,-0.224727
-118.102627612,33.6817531292,-0.219259
-118.055644515,33.6596164323,-0.166914
-118.008685154,33.6374613397,-0.0812615
-117.96174953,33.6152878958,-0.0672055
-117.914837647,33.5930961448,-0.151209
-117.867949508,33.570886131,-0.231508
-117.821085113,33.5486578986,-0.258482
-117.774244465,33.526411492,-0.263676
-117.727427567,33.5041469553,-0.261732
-117.680634419,33.4818643331,-0.276606
-117.633865024,33.4595636695,-0.31161
-117.587119383,33.4372450088,-0.367946
-117.540397498,33.4149083955,-0.435637
-117.49369937,33.3925538738,-0.528775
-117.447025,33.3701814881,-0.602082
-119.258829555,34.2685875614,0.0618676
-119.211237506,34.246915716,0.0292887
-119.163669155,34.2252243613,-0.10225
-119.116124506,34.2035135412,-0.368888
-119.068603565,34.1817832997,-0.610382
-119.021106337,34.1600336808,-0.72063
-118.973632828,34.1382647287,-0.764172
-118.926183041,34.1164764873,-0.747593
-118.878756983,34.0946690007,-0.718295
-118.831354658,34.072842313,-0.673183
-118.783975733,34.0509964733,-0.597464
-118.736620888,34.0291315156,-0.495294
-118.68928979,34.0072474891,-0.433993
-118.641982443,33.985344438,-0.407504
-118.594698851,33.9634224064,-0.36771
-118.547439018,33.9414814386,-0.287259
-118.500202948,33.9195215785,-0.208321
-118.452990646,33.8975428705,-0.170194
-118.405802113,33.8755453588,-0.153925
-118.358637356,33.8535290875,-0.131127
-118.311496375,33.8314941009,-0.0917206
-118.264379176,33.8094404432,-0.0244587
-118.217285761,33.7873681587,0.00700572
-118.170215796,33.7652772948,-0.0904456
-118.123169958,33.7431678892,-0.149706
-118.076147913,33.7210399896,-0.144532
-118.029149664,33.6988936402,-0.0733853
-117.982175213,33.6767288854,0.083829
-117.935224563,33.6545457694,0.078522
-117.888297716,33.6323443366,-0.104247
-117.841394674,33.6101246313,-0.210674
-117.79451544,33.5878866978,-0.217274
-117.747660015,33.5656305805,-0.223983
-117.700828402,33.5433563238,-0.223023
-117.654020602,33.5210639719,-0.266961
-117.607236616,33.4987535693,-0.341396
-117.560476447,33.4764251603,-0.466091
-117.513740095,33.4540787894,-0.640774
-117.467027562,33.4317145009,-0.73609
-117.42033885,33.4093323392,-0.724961
-119.23272541,34.3081052896,0.146933
-119.185116623,34.2864240311,0.158405
-119.137531596,34.264723252,0.0256645
-119.089970336,34.2430029963,-0.280042
-119.042432848,34.221263308,-0.511514
-118.994919136,34.1995042312,-0.613706
-118.947429207,34.1777258102,-0.645783
-118.899963065,34.1559280888,-0.639873
-118.852520715,34.1341111114,-0.610621
-118.805102162,34.112274922,-0.55644
-118.757707072,34.0904195696,-0.465977
-118.710336127,34.0685450886,-0.363274
-118.662988991,34.0466515282,-0.325957
-118.61566567,34.0247389324,-0.362935
-118.568366168,34.0028073457,-0.34345
-118.521090488,33.9808568121,-0.198421
-118.473838635,33.9588873759,-0.0787082
-118.426610612,33.9368990813,-0.0624404
-118.379406423,33.9148919727,-0.0737477
-118.332226072,33.8928660942,-0.0539386
-118.285069561,33.8708214902,-0.0327661
-118.237936894,33.8487582049,0.0651293
-118.190828074,33.8266762826,0.161825
-118.143742767,33.8045757709,0.1035
-118.09668165,33.7824567076,0.0618346
-118.04964439,33.7603191403,0.0530779
-118.002630987,33.7381631134,0.128576
