-119.336999976,34.1500010364,0.0357186
-119.289458115,34.1283572771,0.0115804
-119.241939758,34.1066940424,-0.0350366
-119.194444913,34.0850113761,-0.109773
-119.146973585,34.063309322,-0.243757
-119.099525778,34.041587924,-0.421898
-119.052101499,34.019847226,-0.550262
-119.004700752,33.9980872718,-0.614031
-118.957323543,33.9763081053,-0.630706
-118.909969877,33.9545097704,-0.614916
-118.86263942,33.9326923162,-0.579432
-118.815332853,33.9108557762,-0.535592
-118.768049843,33.8890001996,-0.492056
-118.720790395,33.8671256304,-0.45304
-118.673554511,33.8452321126,-0.418715
-118.626342198,33.8233196901,-0.389038
-118.579153458,33.801388407,-0.367174
-118.531988297,33.7794383072,-0.358715
-118.484846717,33.7574694348,-0.369323
-118.437728722,33.7354818338,-0.405972
-118.390634316,33.7134755483,-0.367946
-118.343563503,33.6914506223,-0.271088
-118.296516285,33.6694071,-0.221558
-118.24949233,33.6473450287,-0.201698
-118.202492314,33.6252644457,-0.195172
-118.155515903,33.6031653985,-0.183214
-118.1085631,33.5810479314,-0.158353
-118.061633908,33.5589120884,-0.129738
-118.01472833,33.5367579137,-0.117808
-117.967846367,33.5145854513,-0.133161
-117.920988023,33.4923947456,-0.163366
-117.8741533,33.4701858406,-0.189551
-117.827342199,33.4479587805,-0.204932
-117.780554724,33.4257136095,-0.213267
-117.733790875,33.4034503717,-0.221152
-117.687050655,33.3811691115,-0.231395
-117.640334066,33.358869873,-0.241327
-117.593641108,33.3365527004,-0.252843
-117.546971785,33.314217638,-0.300358
-117.500326096,33.2918647299,-0.394267
-119.310966774,34.1895354099,0.0850741
-119.263408189,34.1678823141,0.0605239
-119.215873173,34.1462097316,0.00586729
-119.168361732,34.1245177061,-0.0689141
-119.120873871,34.1028062817,-0.253914
-119.073409595,34.0810755023,-0.51313
-119.02596891,34.0593254116,-0.629828
-118.978551822,34.0375560537,-0.669221
-118.931158334,34.0157674726,-0.66111
-118.883788453,33.9939597122,-0.620529
-118.836441844,33.9721328215,-0.562836
-118.789119188,33.9502868343,-0.501696
-118.741820153,33.9284217997,-0.447939
-118.694544742,33.9065377619,-0.403859
-118.64729296,33.8846347647,-0.363689
-118.600064768,33.8627105985,-0.323376
-118.552860257,33.8407698149,-0.288039
-118.505679386,33.8188102042,-0.266215
-118.458522159,33.7968318106,-0.257694
