-119.336999976 34.1500010364 0.599361352513
-119.289458115 34.1283572771 0.635660030061
-119.241939758 34.1066940424 0.646705451588
-119.194444913 34.0850113761 0.587940845026
-119.146973585 34.063309322 0.339540593298
-119.099525778 34.041587924 -0.0764933761195
-119.052101499 34.019847226 -0.407331116008
-119.004700752 33.9980872718 -0.616645854845
-118.957323543 33.9763081053 -0.751510406167
-118.909969877 33.9545097704 -0.832946481749
-118.86263942 33.9326923162 -0.86363224718
-118.815332853 33.9108557762 -0.846637686322
-118.768049843 33.8890001996 -0.798153451994
-118.720790395 33.8671256304 -0.737116042371
-118.673554511 33.8452321126 -0.676233859764
-118.626342198 33.8233196901 -0.627246130741
-118.579153458 33.801388407 -0.606138795414
-118.531988297 33.7794383072 -0.62879079639
-118.484846717 33.7574694348 -0.699519178665
-118.437728722 33.7354818338 -0.778090083212
-118.390634316 33.7134755483 -0.656542415467
-118.343563503 33.6914506223 -0.335729967325
-118.296516285 33.6694071 -0.100301338943
-118.24949233 33.6473450287 0.0381254391295
-118.202492314 33.6252644457 0.120539522344
-118.155515903 33.6031653985 0.161262558527
-118.1085631 33.5810479314 0.158696540129
-118.061633908 33.5589120884 0.106149985418
-118.01472833 33.5367579137 0.00129657735144
-117.967846367 33.5145854513 -0.140262580563
-117.920988023 33.4923947456 -0.28072580213
-117.8741533 33.4701858406 -0.385971168418
-117.827342199 33.4479587805 -0.451153692541
-117.780554724 33.4257136095 -0.492081122477
-117.733790875 33.4034503717 -0.527270301659
-117.687050655 33.3811691115 -0.56944152854
-117.640334066 33.358869873 -0.62235017153
-117.593641108 33.3365527004 -0.682475213776
-117.546971785 33.314217638 -0.746141476384
-117.500326096 33.2918647299 -0.806787360764
-119.310966774 34.1895354099 0.659830434928
-119.263408189 34.1678823141 0.720227046924
-119.215873173 34.1462097316 0.769989686719
-119.168361732 34.1245177061 0.782522448258
-119.120873871 34.1028062817 0.436889324875
-119.073409595 34.0810755023 -0.21439723237
-119.02596891 34.0593254116 -0.520358224857
-118.978551822 34.0375560537 -0.691563676
-118.931158334 34.0157674726 -0.803140386026
-118.883788453 33.9939597122 -0.871780625926
-118.836441844 33.9721328215 -0.881887227192
-118.789119188 33.9502868343 -0.82706773912
-118.741820153 33.9284217997 -0.741936579669
-118.694544742 33.9065377619 -0.652001076574
-118.64729296 33.8846347647 -0.56158129076
-118.600064768 33.8627105985 -0.478867183487
-118.552860257 33.8407698149 -0.428486727922
-118.505679386 33.8188102042 -0.437947260701
-118.458522159 33.7968318106 -0.522139131422
-118.411388581 33.774834678 -0.693007374613
-118.364278655 33.7528188505 -0.438684441551
-118.317192384 33.7307843724 0.00182184998125
-118.270129771 33.7087312878 0.175084413019
-118.223090483 33.686659644 0.261444361375
-118.176075197 33.6645694785 0.319092303917
-118.129083578 33.6424608389 0.347230726613
-118.08211563 33.6203337694 0.333299398434
-118.035171355 33.5981883141 0.259180102022
-117.988250756 33.5760245173 0.108354477939
-117.941353835 33.5538424231 -0.101850331493
-117.894480595 33.5316420757 -0.294312918109
-117.847631038 33.5094235195 -0.409136681984
-117.800805165 33.4871867986 -0.46085230783
-117.75400298 33.4649319572 -0.485899866493
-117.707224483 33.4426590396 -0.512481213405
-117.660469677 33.4203680901 -0.557661667532
-117.613738564 33.3980591529 -0.62272208269
-117.567031144 33.3757322724 -0.696323721932
-117.520347419 33.3533874927 -0.77377020213
-117.473687391 33.3310248582 -0.843765502313
-119.284909948 34.229062758 0.696987632421
-119.237334634 34.2074003001 0.769507144329
-119.189782954 34.1857183442 0.834503691244
-119.142254913 34.1640169341 0.819290194956
-119.094750515 34.1422961138 0.382777627047
-119.047269766 34.1205559273 -0.288887196367
-118.999812672 34.0987964186 -0.578013397408
-118.952379238 34.0770176317 -0.714348496467
-118.904969468 34.0552196105 -0.805538193152
-118.857583368 34.0334023991 -0.879570457175
-118.810220604 34.0115660465 -0.873769454971
-118.762881857 33.9897105866 -0.760899333294
-118.715566793 33.9678360688 -0.643814415422
-118.668275416 33.9459425369 -0.537969802553
-118.621007732 33.9240300352 -0.417593023509
-118.573763743 33.9020986076 -0.282202618619
-118.526543455 33.8801482985 -0.177949533014
-118.47934687 33.8581791518 -0.144855404144
-118.432173992 33.8361912116 -0.16263415957
-118.385024826 33.8141845223 -0.097574514046
-118.337899375 33.7921591279 0.399867349171
-118.290797641 33.7701150725 0.391605097983
-118.243719629 33.7480524005 0.428964256303
-118.196665003 33.7259711592 0.473632169303
-118.149634443 33.7038713862 0.512936514909
-118.102627612 33.6817531292 0.536296611465
-118.055644515 33.6596164323 0.519251756174
-118.008685154 33.6374613397 0.434338460813
-117.96174953 33.6152878958 0.229893498773
-117.914837647 33.5930961448 -0.0935086567631
-117.867949508 33.570886131 -0.353683009111
-117.821085113 33.5486578986 -0.450632623601
-117.774244465 33.526411492 -0.474276662416
-117.727427567 33.5041469553 -0.477290718441
-117.680634419 33.4818643331 -0.49423619812
-117.633865024 33.4595636695 -0.549114894854
-117.587119383 33.4372450088 -0.636510117568
-117.540397498 33.4149083955 -0.746522137391
-117.49369937 33.3925538738 -0.841407120022
-117.447025 33.3701814881 -0.898040464684
-119.258829555 34.2685875614 0.708353069287
-119.211237506 34.246915716 0.778832968163
-119.163669155 34.2252243613 0.846426916085
-119.116124506 34.2035135412 0.841900213889
-119.068603565 34.1817832997 0.459328029628
-119.021106337 34.1600336808 -0.191302518947
-118.973632828 34.1382647287 -0.551893766413
-118.926183041 34.1164764873 -0.633271529037
-118.878756983 34.0946690007 -0.705673169481
-118.831354658 34.072842313 -0.814127467403
-118.783975733 34.0509964733 -0.788674176459
-118.736620888 34.0291315156 -0.601388273578
-118.68928979 34.0072474891 -0.49725333756
-118.641982443 33.985344438 -0.414281834504
-118.594698851 33.9634224064 -0.268017345773
-118.547439018 33.9414814386 -0.0440919632554
-118.500202948 33.9195215785 0.139691834869
-118.452990646 33.8975428705 0.215078886621
-118.405802113 33.8755453588 0.263790585437
-118.358637356 33.8535290875 0.42660895944
-118.311496375 33.8314941009 0.601355533807
-118.264379176 33.8094404432 0.587662343394
-118.217285761 33.7873681587 0.619554171932
-118.170215796 33.7652772948 0.655826318657
-118.123169958 33.7431678892 0.685299914347
-118.076147913 33.7210399896 0.711547906052
-118.029149664 33.6988936402 0.69297350562
-117.982175213 33.6767288854 0.621650626571
-117.935224563 33.6545457694 0.371407002187
-117.888297716 33.6323443366 -0.113625141501
-117.841394674 33.6101246313 -0.433292444081
-117.79451544 33.5878866978 -0.483963586961
-117.747660015 33.5656305805 -0.492496857291
-117.700828402 33.5433563238 -0.47403056568
-117.654020602 33.5210639719 -0.486905925391
-117.607236616 33.4987535693 -0.559509889639
-117.560476447 33.4764251603 -0.674222053987
