5,0.15924,0.26629,0.39992,0.43143,0.46194,0.324,0.54181,0.81371,0.87782,0.9399,0.29256,0.5353,0.85364,0.93833,1.0161,0.18687,0.37412,0.63349,0.70952,0.77699,0.092956,0.20983,0.3849,0.442,0.49135,0.04588,0.12399,0.25644,0.30574,0.3476,0.028754,0.085026,0.18673,0.22684,0.26082,0.010899,0.038123,0.093644,0.11781,0.13834,0.0052288,0.022429,0.064505,0.084676,0.10199,0.0028335,0.014122,0.046297,0.062703,0.076958,0.0016993,0.0096059,0.035112,0.04882,0.06087
6,0.13768,0.23722,0.36708,0.40198,0.43689,0.27948,0.48156,0.74518,0.81601,0.88689,0.25258,0.4762,0.78246,0.87305,0.95962,0.16169,0.33354,0.58194,0.66161,0.73544,0.08069,0.18767,0.35471,0.41348,0.46657,0.039854,0.11098,0.23649,0.28621,0.3303,0.024977,0.076101,0.1722,0.21235,0.24783,0.0094729,0.034142,0.086412,0.11035,0.13153,0.0045371,0.020053,0.059423,0.07918,0.096812,0.0024525,0.012594,0.042543,0.058488,0.072865,0.0014713,0.0085696,0.032276,0.045553,0.057652
7,0.11977,0.21235,0.33812,0.37559,0.4141,0.24257,0.43007,0.68481,0.7607,0.83868,0.21942,0.42567,0.71972,0.81461,0.90828,0.14077,0.29881,0.53646,0.61868,0.69762,0.070475,0.16867,0.32804,0.38789,0.444,0.034833,0.099808,0.21886,0.26868,0.31454,0.021831,0.068443,0.15936,0.19934,0.23601,0.0082844,0.030725,0.080018,0.10366,0.12533,0.0039615,0.018017,0.054937,0.074257,0.092101,0.0021364,0.011289,0.039239,0.054722,0.069156,0.001282,0.0076837,0.029779,0.042633,0.054734
8,0.10497,0.19121,0.31278,0.35216,0.39353,0.21212,0.38637,0.63203,0.7116,0.79519,0.19205,0.38276,0.66485,0.76271,0.86195,0.12348,0.26928,0.49665,0.58054,0.6635,0.062018,0.15249,0.30467,0.36515,0.42363,0.030675,0.090295,0.20341,0.2531,0.30033,0.019225,0.061919,0.14811,0.18779,0.22534,0.0072998,0.027813,0.074414,0.097706,0.11974,0.0034855,0.016285,0.051014,0.06989,0.08786,0.0018755,0.010181,0.036357,0.051391,0.065827,0.0011258,0.006932,0.0276,0.04005,0.052115
9,0.092729,0.17323,0.29062,0.33137,0.37501,0.18695,0.34923,0.5859,0.66805,0.75603,0.16941,0.34628,0.61688,0.71668,0.82023,0.10917,0.24415,0.46183,0.54671,0.63278,0.055004,0.1387,0.28422,0.34497,0.40531,0.027224,0.082189,0.18989,0.23928,0.28754,0.017062,0.056361,0.13827,0.17753,0.21575,0.0064826,0.025331,0.069509,0.092427,0.11471,0.003091,0.014812,0.047586,0.066023,0.084055,0.0016599,0.0092413,0.033846,0.048449,0.062848,0.00099666,0.0062939,0.0257,0.037768,0.04977
10,0.082531,0.15786,0.27119,0.31288,0.3583,0.166,0.31753,0.54546,0.62934,0.72068,0.15057,0.31513,0.57482,0.67576,0.7826,0.097237,0.22268,0.43129,0.51662,0.60507,0.04915,0.12691,0.26627,0.32703,0.38881,0.024344,0.075253,0.17802,0.227,0.27602,0.015257,0.051604,0.12963,0.16842,0.20711,0.0058003,0.023207,0.065205,0.087735,0.11018,0.0027622,0.013553,0.044584,0.062593,0.080636,0.0014806,0.0084401,0.031651,0.045847,0.06018,0.00088921,0.0057497,0.02404,0.035748,0.047669
20,0.034668,0.078763,0.1607,0.20207,0.25219,0.068146,0.15482,0.31589,0.3972,0.49572,0.062369,0.15504,0.3359,0.43036,0.54317,0.041174,0.11199,0.25763,0.33633,0.4293,0.021489,0.065901,0.16423,0.21983,0.28483,0.010718,0.039353,0.11057,0.15366,0.20363,0.0067174,0.026986,0.080514,0.114,0.15279,0.0025691,0.012209,0.040743,0.059746,0.08177,0.0012137,0.0070729,0.027635,0.042283,0.059365,0.00064265,0.0043512,0.019381,0.030595,0.043768,0.00038669,0.0029698,0.014748,0.023901,0.034734
30,0.019602,0.049601,0.11272,0.14958,0.19702,0.037655,0.095283,0.21653,0.28734,0.37847,0.034774,0.09628,0.23233,0.31414,0.41844,0.023467,0.071093,0.18216,0.25097,0.33808,0.012646,0.043195,0.1199,0.16937,0.2316,0.0063519,0.025975,0.08129,0.11922,0.16674,0.0039809,0.017812,0.059191,0.088453,0.12511,0.0015317,0.0081072,0.030134,0.046634,0.067358,0.00072102,0.00468,0.020366,0.032887,0.048729,0.00037958,0.0028625,0.014201,0.023659,0.035719,0.00022867,0.001956,0.010819,0.018504,0.02838
40,0.012731,0.034821,0.085533,0.11801,0.16159,0.0239,0.06537,0.16057,0.22153,0.30336,0.022271,0.066652,0.17384,0.24438,0.33843,0.015364,0.05031,0.13933,0.19958,0.27951,0.0085487,0.031562,0.094691,0.13907,0.19771,0.004324,0.019113,0.064652,0.098579,0.14334,0.00271,0.013106,0.047076,0.073139,0.10755,0.001049,0.0060012,0.02411,0.038792,0.058254,0.00049307,0.0034593,0.016272,0.027317,0.042082,0.00025886,0.00211,0.011314,0.019598,0.030761,0.00015607,0.001443,0.0086272,0.015341,0.024461
50,0.0089464,0.026002,0.067869,0.096524,0.13625,0.016413,0.047703,0.12451,0.17708,0.24997,0.015433,0.049078,0.13602,0.19712,0.28139,0.010883,0.03787,0.11145,0.16456,0.23757,0.0062524,0.02453,0.078202,0.11839,0.17351,0.0031848,0.014959,0.05377,0.084514,0.12667,0.001996,0.010258,0.039152,0.062703,0.095047,0.00077724,0.0047252,0.020173,0.033458,0.051792,0.00036526,0.0027231,0.013611,0.023555,0.037404,0.00019155,0.0016592,0.0094539,0.01688,0.027313,0.00011557,0.0011354,0.0072134,0.013222,0.021733
60,0.006613,0.020201,0.055422,0.080808,0.11694,0.011856,0.036219,0.099366,0.14488,0.20967,0.011249,0.0376,0.10953,0.16273,0.23816,0.0081094,0.029658,0.091739,0.13887,0.20555,0.0048103,0.019835,0.066466,0.10316,0.155,0.0024674,0.012181,0.046021,0.074158,0.11396,0.0015464,0.0083531,0.03351,0.05502,0.085504,0.00060579,0.0038709,0.017369,0.029535,0.046872,0.00028483,0.0022319,0.011726,0.020804,0.033869,0.00014938,0.0013599,0.0081446,0.014909,0.024731,9.0173e-05,0.00093117,0.0062177,0.011684,0.01969
70,0.0050633,0.016134,0.04617,0.068754,0.10162,0.0088716,0.028269,0.080896,0.12047,0.17805,0.0084932,0.029612,0.089979,0.13653,0.20407,0.0062589,0.023877,0.077039,0.11911,0.18005,0.0038333,0.016488,0.05763,0.091354,0.14018,0.0019801,0.010197,0.040183,0.066132,0.10379,0.001241,0.0069922,0.029259,0.049065,0.077875,0.00048907,0.0032598,0.015257,0.026497,0.042947,0.00023019,0.0018815,0.010311,0.018683,0.031065,0.00012082,0.0011473,0.0071673,0.0134,0.022702,7.2966e-05,0.00078595,0.0054742,0.010507,0.018083
