5,0.12026,0.25674,0.37732,0.425,0.46683,0.29133,0.61974,0.88896,0.98706,1.0679,0.25619,0.58553,0.87053,0.97867,1.0692,0.17167,0.44599,0.69043,0.78995,0.87712,0.082567,0.27904,0.46637,0.55136,0.63168,0.041216,0.17442,0.31486,0.37996,0.44369,0.023563,0.11607,0.22308,0.27189,0.32004,0.0057069,0.038828,0.092957,0.1161,0.13802,0.0024,0.01767,0.049312,0.063734,0.076908,0.0012496,0.0095886,0.030581,0.041291,0.050961,0.00073533,0.0058477,0.020843,0.029428,0.037294
6,0.10361,0.22941,0.34839,0.39781,0.4421,0.25087,0.55324,0.8204,0.92352,1.0109,0.22115,0.52191,0.80145,0.91355,1.01,0.14807,0.39653,0.6337,0.73526,0.82643,0.071106,0.24707,0.42574,0.51043,0.59217,0.03548,0.15413,0.28664,0.35075,0.4148,0.020288,0.10253,0.20293,0.25079,0.29898,0.0049185,0.034331,0.08464,0.10719,0.12906,0.0020694,0.015635,0.044936,0.058895,0.071982,0.0010777,0.008486,0.027873,0.038164,0.047707,0.00063421,0.0051756,0.018999,0.027201,0.034914
7,0.090102,0.20618,0.32271,0.37324,0.41943,0.21801,0.49662,0.75944,0.86602,0.95852,0.19266,0.46791,0.74026,0.85481,0.95583,0.12893,0.35475,0.58372,0.68617,0.78022,0.061853,0.22028,0.39027,0.47402,0.55645,0.030858,0.1372,0.26212,0.3249,0.38881,0.01765,0.091239,0.18545,0.23215,0.28005,0.0042834,0.030584,0.07743,0.099328,0.12102,0.0018031,0.013939,0.041142,0.054621,0.067557,0.00093915,0.0075668,0.025526,0.035402,0.044785,0.00055273,0.0046153,0.017399,0.025234,0.032778
8,0.079012,0.18628,0.29984,0.351,0.39861,0.19101,0.44808,0.70504,0.81386,0.91035,0.16922,0.42173,0.68584,0.8017,0.90611,0.11322,0.31919,0.53949,0.64199,0.738,0.054284,0.19762,0.35914,0.44152,0.52406,0.027082,0.12294,0.24069,0.30193,0.36534,0.015496,0.081739,0.17021,0.21561,0.263,0.0037647,0.027431,0.071144,0.092353,0.11378,0.0015856,0.012511,0.037833,0.050829,0.063571,0.00082599,0.006793,0.023478,0.032951,0.042152,0.00048618,0.0041436,0.016004,0.023489,0.030852
9,0.069807,0.16911,0.27938,0.3308,0.37946,0.16857,0.40618,0.65633,0.76641,0.86597,0.14972,0.38198,0.63726,0.75353,0.86042,0.10018,0.28868,0.50019,0.6021,0.69936,0.048019,0.17831,0.33169,0.41239,0.49463,0.023961,0.11081,0.22188,0.28143,0.34411,0.013716,0.073674,0.15684,0.20087,0.24758,0.0033361,0.024754,0.065632,0.086142,0.10724,0.0014057,0.011298,0.034932,0.047451,0.059969,0.00073244,0.006136,0.021682,0.030768,0.039773,0.00043115,0.0037431,0.014781,0.021934,0.029113
10,0.062091,0.15422,0.26103,0.31241,0.36182,0.14974,0.3698,0.61256,0.72316,0.82502,0.13334,0.34753,0.59374,0.70975,0.81836,0.089252,0.26235,0.46513,0.56598,0.66391,0.04278,0.16173,0.30737,0.3862,0.46781,0.021354,0.10043,0.20527,0.26307,0.32483,0.01223,0.066774,0.14506,0.1877,0.23362,0.002978,0.022463,0.060776,0.080589,0.10132,0.0012555,0.010261,0.032374,0.044431,0.056705,0.00065427,0.0055736,0.020099,0.028817,0.037617,0.00038516,0.0034002,0.013703,0.020544,0.027536
20,0.025088,0.074087,0.14949,0.19423,0.2427,0.059438,0.17384,0.34545,0.44368,0.54676,0.054358,0.16322,0.33109,0.42998,0.53551,0.036739,0.12303,0.25674,0.3388,0.42913,0.017781,0.075499,0.16644,0.22586,0.29486,0.0089444,0.046892,0.11032,0.15233,0.20243,0.0051552,0.031283,0.077997,0.10862,0.14541,0.0012714,0.010676,0.033148,0.0473,0.063954,0.0005388,0.0049142,0.01781,0.026308,0.036116,0.00028132,0.0026753,0.011082,0.017103,0.024015,0.00016575,0.0016333,0.0075605,0.012201,0.017591
30,0.013634,0.044682,0.10047,0.13773,0.1813,0.031596,0.1021,0.2274,0.30887,0.40164,0.029699,0.096326,0.21692,0.29732,0.39037,0.020389,0.073182,0.16816,0.23362,0.31149,0.010043,0.04533,0.1087,0.15458,0.21176,0.00511,0.028363,0.072166,0.10417,0.14499,0.0029681,0.019037,0.051225,0.074516,0.1044,0.00074202,0.006602,0.022128,0.032977,0.046658,0.00031615,0.0030628,0.011994,0.018507,0.02659,0.00016538,0.0016712,0.0074811,0.01206,0.017724,9.7531e-05,0.0010211,0.0051073,0.0086096,0.012991
40,0.0087104,0.030776,0.07465,0.10632,0.1454,0.01971,0.06833,0.16504,0.23341,0.31586,0.019048,0.064946,0.15722,0.22393,0.3056,0.013313,0.049939,0.12247,0.17635,0.24398,0.006695,0.031412,0.079572,0.1168,0.16548,0.0034504,0.01986,0.053145,0.079025,0.11356,0.0020207,0.013426,0.03794,0.05681,0.082121,0.0005123,0.0047349,0.016674,0.025577,0.037331,0.00021945,0.002214,0.0091181,0.014485,0.021471,0.00011502,0.001211,0.0057014,0.0094627,0.014347,6.7893e-05,0.0007405,0.0038952,0.00676,0.010524
50,0.0061287,0.023002,0.059109,0.086663,0.12205,0.01353,0.049567,0.12744,0.1859,0.25949,0.013445,0.047527,0.12148,0.17811,0.25042,0.0095779,0.037068,0.095365,0.14103,0.20065,0.0049251,0.023752,0.062567,0.093974,0.1365,0.0025729,0.015198,0.04214,0.064009,0.094152,0.0015197,0.010355,0.030284,0.046294,0.068462,0.00039076,0.0037147,0.013549,0.021217,0.031678,0.00016829,0.0017508,0.0074751,0.012126,0.018388,8.8379e-05,0.00095988,0.0046856,0.0079412,0.012318,5.2214e-05,0.00058745,0.0032037,0.0056772,0.0090419
