5,0.23497,0.3668,0.51104,0.54245,0.57207,0.40576,0.57829,0.74745,0.78278,0.81579,0.56605,0.90947,1.269,1.3534,1.4278,0.464,0.88896,1.4295,1.5797,1.7104,0.2601,0.58713,1.077,1.2368,1.3749,0.12859,0.34751,0.71872,0.85689,0.97423,0.080589,0.2383,0.52333,0.63575,0.73099,0.026321,0.092069,0.22615,0.28452,0.33408,0.01102,0.047269,0.13594,0.17845,0.21495,0.0059715,0.02976,0.097569,0.13214,0.16218,0.0035254,0.019929,0.072845,0.10128,0.12628
6,0.20621,0.33264,0.47734,0.51312,0.54781,0.36384,0.53492,0.70807,0.74875,0.78768,0.50082,0.83288,1.195,1.2887,1.374,0.40407,0.79971,1.3258,1.4855,1.6302,0.22578,0.52514,0.99253,1.157,1.3055,0.1117,0.31103,0.66281,0.80215,0.92574,0.070004,0.21329,0.48263,0.59514,0.6946,0.022877,0.082454,0.20869,0.2665,0.31765,0.0095616,0.042261,0.12523,0.16687,0.20403,0.0051686,0.026541,0.089657,0.12326,0.15356,0.0030523,0.017779,0.066961,0.094505,0.11961
7,0.18169,0.30249,0.44673,0.48617,0.52528,0.32674,0.4955,0.67178,0.71715,0.76138,0.44433,0.76416,1.127,1.2288,1.3239,0.35371,0.72214,1.2328,1.3999,1.5564,0.1972,0.47196,0.91789,1.0854,1.2424,0.097625,0.27973,0.6134,0.75303,0.88157,0.061184,0.19182,0.44664,0.5587,0.66146,0.020007,0.074201,0.19325,0.25034,0.30267,0.0083487,0.03797,0.11578,0.15649,0.1941,0.0045023,0.02379,0.082695,0.11532,0.14574,0.0026597,0.015941,0.06178,0.088449,0.11355
8,0.16097,0.27615,0.41921,0.46167,0.50456,0.2943,0.46006,0.63862,0.68808,0.73699,0.39595,0.7032,1.0653,1.1738,1.2775,0.3117,0.65528,1.1503,1.3229,1.4892,0.17354,0.42668,0.8525,1.0217,1.1854,0.085971,0.25307,0.5701,0.70937,0.84172,0.05388,0.17354,0.41512,0.5263,0.63157,0.017629,0.067169,0.17971,0.23596,0.28917,0.0073455,0.03432,0.10751,0.14729,0.18516,0.0039526,0.021456,0.076621,0.1083,0.13873,0.0023357,0.014381,0.057259,0.083088,0.10812
9,0.14348,0.25319,0.39455,0.43946,0.48556,0.26608,0.4283,0.6084,0.6614,0.71443,0.35464,0.64929,1.0093,1.1236,1.2346,0.27662,0.59772,1.0772,1.2539,1.4281,0.15391,0.3881,0.79528,0.96526,1.1341,0.076301,0.23035,0.5322,0.67064,0.80588,0.047819,0.15796,0.38752,0.49757,0.60467,0.015656,0.061176,0.16787,0.22321,0.27702,0.0065142,0.031215,0.10029,0.13914,0.17714,0.0034982,0.019476,0.071328,0.1021,0.13245,0.0020677,0.013057,0.053318,0.078354,0.10325
10,0.12868,0.23316,0.37244,0.41932,0.46814,0.24153,0.39984,0.58083,0.63689,0.69354,0.31931,0.60162,0.95863,1.0777,1.1951,0.24719,0.548,1.0124,1.1918,1.3725,0.13753,0.3551,0.74506,0.91507,1.0879,0.068229,0.21091,0.49895,0.63621,0.77361,0.042761,0.14463,0.36331,0.47203,0.58046,0.014008,0.056047,0.15747,0.21188,0.26609,0.0058213,0.028562,0.093958,0.13191,0.16994,0.0031202,0.017787,0.066703,0.096619,0.12683,0.0018448,0.011928,0.049874,0.074164,0.098895
20,0.056104,0.12316,0.23689,0.28977,0.35037,0.11109,0.228,0.39834,0.46903,0.54536,0.14106,0.32777,0.63358,0.77067,0.91938,0.10632,0.28356,0.62869,0.80589,1.0081,0.060129,0.1844,0.45954,0.6151,0.79699,0.03004,0.11029,0.3099,0.43066,0.57071,0.018827,0.075633,0.22566,0.31952,0.42822,0.0062045,0.029485,0.098397,0.14429,0.19748,0.0025578,0.014906,0.05824,0.08911,0.12511,0.0013543,0.00917,0.040844,0.064477,0.092238,0.00080224,0.0061612,0.030596,0.049585,0.07206
30,0.032112,0.079323,0.17187,0.22219,0.28346,0.063861,0.15021,0.29911,0.37146,0.45344,0.080357,0.21227,0.46659,0.60008,0.75407,0.060906,0.18203,0.45285,0.6134,0.80976,0.035385,0.12087,0.33548,0.47391,0.64804,0.017802,0.0728,0.22783,0.33414,0.46731,0.011157,0.049922,0.16589,0.24791,0.35063,0.003699,0.019579,0.072774,0.11262,0.16267,0.0015195,0.0098629,0.042921,0.069308,0.10269,0.00079995,0.0060327,0.029927,0.04986,0.075276,0.0004744,0.004058,0.022445,0.038389,0.058878
40,0.020975,0.056345,0.13306,0.17924,0.23806,0.041295,0.10694,0.23499,0.30452,0.38668,0.051981,0.15025,0.36282,0.48706,0.63743,0.03997,0.12957,0.35024,0.49399,0.67855,0.02392,0.088314,0.26496,0.38913,0.55321,0.012119,0.053567,0.1812,0.27629,0.40173,0.0075951,0.036733,0.13194,0.20498,0.30143,0.0025333,0.014493,0.058227,0.093685,0.14068,0.0010391,0.0072903,0.034292,0.05757,0.088685,0.00054553,0.0044468,0.023844,0.041301,0.064827,0.0003238,0.0029938,0.017898,0.031826,0.050748
50,0.014785,0.042375,0.10701,0.14893,0.20429,0.028654,0.079834,0.18967,0.25465,0.33437,0.036219,0.11215,0.29142,0.40503,0.54813,0.02835,0.097879,0.28223,0.41094,0.58254,0.017495,0.068637,0.21882,0.33128,0.48549,0.0089259,0.041924,0.1507,0.23687,0.35503,0.0055941,0.028749,0.10973,0.17574,0.26639,0.0018771,0.011411,0.048717,0.080801,0.12508,0.00076976,0.0057387,0.028684,0.049641,0.078828,0.00040368,0.0034966,0.019924,0.035574,0.05756,0.00023976,0.0023556,0.014965,0.027431,0.045089
