5,0.14358,0.3054,0.44785,0.50407,0.55336,0.33344,0.7004,0.9975,1.1052,1.1937,0.3194,0.72228,1.0672,1.1974,1.3062,0.22947,0.59153,0.91155,1.0414,1.1549,0.1171,0.39386,0.65643,0.7753,0.8875,0.059739,0.25214,0.45446,0.54811,0.63974,0.034585,0.17008,0.32655,0.39786,0.46818,0.0084383,0.057249,0.13675,0.17068,0.2028,0.0035405,0.02601,0.072434,0.093564,0.11285,0.0018137,0.013913,0.04436,0.05989,0.073912,0.0010403,0.0082726,0.029486,0.041632,0.052758
6,0.12377,0.27306,0.4137,0.47201,0.52422,0.28773,0.62656,0.92208,1.0355,1.1313,0.27613,0.64489,0.98381,1.119,1.2351,0.1981,0.52652,0.83745,0.97005,1.0889,0.10089,0.34894,0.59957,0.71808,0.83232,0.051434,0.22289,0.41383,0.5061,0.59822,0.02978,0.15027,0.2971,0.36704,0.43742,0.0072733,0.050633,0.12455,0.15763,0.18968,0.0030531,0.023019,0.066021,0.086476,0.10564,0.0015641,0.012314,0.040434,0.055356,0.069194,0.00089721,0.0073218,0.026877,0.038481,0.049393
7,0.10769,0.24554,0.38339,0.44304,0.49751,0.2505,0.56354,0.85489,0.97229,1.0739,0.24087,0.57906,0.90985,1.0482,1.1699,0.17264,0.47153,0.77208,0.906,1.0287,0.087789,0.31127,0.54988,0.66715,0.78241,0.044739,0.19846,0.37852,0.46891,0.56084,0.02591,0.13374,0.27155,0.3398,0.40978,0.0063347,0.045118,0.11397,0.1461,0.1779,0.0026603,0.020526,0.060459,0.080214,0.099163,0.0013631,0.01098,0.037029,0.051351,0.064957,0.00078194,0.0065292,0.024614,0.035698,0.04637
8,0.094478,0.22195,0.35636,0.41678,0.47296,0.21982,0.50936,0.79482,0.91488,1.021,0.2118,0.52265,0.84398,0.9841,1.11,0.15171,0.42466,0.71417,0.84828,0.97364,0.077068,0.2794,0.50625,0.62165,0.73713,0.03927,0.17786,0.34767,0.43584,0.52709,0.02275,0.11984,0.24927,0.31563,0.38487,0.0055681,0.040475,0.10474,0.13586,0.16729,0.0023395,0.018426,0.055607,0.074658,0.093325,0.0011989,0.0098574,0.034059,0.047797,0.061139,0.00068778,0.0058619,0.022641,0.033229,0.043646
9,0.083504,0.2016,0.33218,0.39293,0.45037,0.19427,0.4625,0.74093,0.86259,0.97223,0.18758,0.47399,0.78509,0.92591,1.055,0.13431,0.3844,0.66266,0.79612,0.92321,0.068191,0.2522,0.46775,0.58086,0.69597,0.034748,0.16036,0.32056,0.40633,0.49654,0.020138,0.10803,0.22972,0.29409,0.36235,0.0049344,0.036532,0.096645,0.12675,0.1577,0.0020742,0.016643,0.051351,0.069707,0.088049,0.0010631,0.008904,0.031454,0.044632,0.057689,0.00060993,0.0052952,0.02091,0.03103,0.041185
10,0.0743,0.18393,0.31048,0.37121,0.42955,0.17279,0.42172,0.69244,0.81485,0.92717,0.16721,0.43175,0.73227,0.87294,1.0042,0.11972,0.34961,0.61666,0.74886,0.87693,0.060765,0.22884,0.43363,0.54418,0.65844,0.03097,0.14536,0.29663,0.3799,0.46881,0.017956,0.097919,0.21249,0.27484,0.34195,0.0044049,0.033158,0.089512,0.1186,0.14901,0.0018526,0.015116,0.047599,0.06528,0.083268,0.00094963,0.0080881,0.029158,0.041801,0.054563,0.00054488,0.0048102,0.019385,0.029063,0.038955
20,0.030078,0.088607,0.17831,0.23139,0.28879,0.069067,0.20028,0.39437,0.50446,0.61937,0.068492,0.20436,0.41157,0.53273,0.66145,0.049416,0.16478,0.3422,0.45052,0.56938,0.025284,0.1071,0.23548,0.31912,0.41607,0.012978,0.067955,0.15965,0.22028,0.29252,0.0075708,0.045907,0.11436,0.15919,0.21301,0.0018811,0.015777,0.048891,0.069708,0.094181,0.0007952,0.0072458,0.026215,0.038697,0.053088,0.00040832,0.0038827,0.01608,0.024813,0.034838,0.00023449,0.0023106,0.010696,0.01726,0.024885
30,0.016358,0.053513,0.12003,0.16434,0.21605,0.03681,0.11822,0.26115,0.35321,0.45741,0.037487,0.12105,0.27089,0.37007,0.48427,0.02745,0.098241,0.22481,0.3116,0.41451,0.014287,0.06438,0.15403,0.21877,0.29929,0.0074153,0.041125,0.10451,0.15077,0.2097,0.0043591,0.027945,0.07514,0.10926,0.15301,0.001098,0.0097607,0.032663,0.048639,0.068765,0.00046662,0.0045176,0.017666,0.02724,0.03911,0.00024005,0.0024256,0.010856,0.017499,0.025713,0.00013797,0.0014446,0.0072252,0.01218,0.018378
40,0.010454,0.036886,0.089278,0.127,0.17345,0.022989,0.079339,0.19025,0.26796,0.36109,0.024062,0.081777,0.19691,0.27956,0.38025,0.017932,0.067121,0.16403,0.23569,0.32531,0.0095253,0.044639,0.11287,0.16548,0.23414,0.0050074,0.028804,0.077003,0.11443,0.16432,0.0029679,0.019712,0.055667,0.083323,0.12039,0.00075808,0.007002,0.024625,0.037745,0.055047,0.0003239,0.0032663,0.013435,0.021329,0.031593,0.00016695,0.0017576,0.0082735,0.01373,0.020816,9.6046e-05,0.0010476,0.0055104,0.0095632,0.014888
50,0.0073568,0.027581,0.070741,0.10359,0.14571,0.015791,0.057649,0.14728,0.21401,0.29748,0.016992,0.059914,0.15243,0.22284,0.31228,0.012904,0.049857,0.12788,0.18874,0.26792,0.0070078,0.033765,0.0888,0.13323,0.19327,0.0037339,0.022045,0.061077,0.092719,0.13629,0.002232,0.015204,0.044442,0.067913,0.10039,0.00057823,0.0054941,0.020015,0.031322,0.046728,0.0002484,0.0025832,0.011017,0.01786,0.027065,0.00012828,0.0013932,0.0067997,0.011523,0.017873,7.3867e-05,0.00083106,0.0045321,0.0080315,0.012791
60,0.0054998,0.021719,0.058373,0.087474,0.12596,0.011515,0.044064,0.11856,0.17664,0.25177,0.012741,0.046221,0.12288,0.18385,0.26385,0.0098671,0.039052,0.10403,0.15678,0.22753,0.0054832,0.026985,0.073119,0.11165,0.16511,0.0029625,0.017845,0.050781,0.07834,0.11724,0.0017862,0.012407,0.037215,0.057763,0.086886,0.00046939,0.0045619,0.017068,0.027132,0.041185,0.00020274,0.002162,0.0094788,0.015612,0.024075,0.0001049,0.0011687,0.005864,0.010096,0.015936,6.046e-05,0.00069773,0.0039113,0.007042,0.011413
70,0.0042767,0.017692,0.049461,0.075535,0.11089,0.008731,0.034817,0.097894,0.14893,0.21673,0.0099338,0.036883,0.10171,0.1551,0.227,0.0078491,0.031669,0.087008,0.13338,0.19707,0.0044658,0.022356,0.062029,0.09604,0.14423,0.0024472,0.014983,0.043543,0.068029,0.10326,0.0014885,0.010505,0.032152,0.050517,0.077038,0.00039679,0.0039304,0.01502,0.024172,0.037198,0.00017231,0.0018776,0.008416,0.014036,0.021946,8.9331e-05,0.0010174,0.005219,0.009099,0.014562,5.1533e-05,0.00060787,0.0034837,0.006351,0.010436
80,0.0034152,0.014745,0.042661,0.0662,0.098772,0.0067966,0.028135,0.082223,0.12733,0.18861,0.0079525,0.030113,0.085689,0.13279,0.19758,0.0064127,0.026292,0.074147,0.11528,0.1729,0.003737,0.018978,0.053689,0.084073,0.12786,0.0020774,0.012895,0.038122,0.060171,0.092388,0.0012747,0.0091178,0.028369,0.045015,0.069417,0.00034471,0.0034719,0.013501,0.021945,0.03415,0.00015051,0.0016719,0.0076327,0.01286,0.020335,7.818e-05,0.000908,0.0047447,0.0083569,0.013526,4.5141e-05,0.00054298,0.0031695,0.0058373,0.0097009
