5,0.086014,0.23037,0.28115,0.31059,0.34312,0.19271,0.5166,0.58435,0.62149,0.66098,0.14087,0.57301,0.64558,0.68524,0.72734,0.087401,0.37954,0.52208,0.56785,0.61763,0.044358,0.22121,0.3573,0.40858,0.46722,0.022593,0.13836,0.24601,0.2903,0.34258,0.012952,0.093262,0.18023,0.21871,0.26539,0.00313,0.030468,0.0787,0.10898,0.15091,0.0015537,0.017168,0.053638,0.081489,0.1238,0.0010224,0.011818,0.042282,0.069225,0.11334,0.00073114,0.0087394,0.034578,0.060036,0.10424
6,0.076348,0.20879,0.26018,0.29045,0.32423,0.17059,0.46654,0.53838,0.57835,0.62128,0.12602,0.52063,0.5957,0.6372,0.68159,0.078487,0.34545,0.48164,0.52741,0.57753,0.039985,0.20165,0.32939,0.37878,0.43559,0.020414,0.12625,0.22671,0.26885,0.31883,0.011719,0.085137,0.166,0.20234,0.24663,0.0028668,0.028109,0.073136,0.10164,0.14126,0.0014313,0.015925,0.050096,0.076368,0.11642,0.00094722,0.011022,0.039702,0.065219,0.10713,0.0006813,0.0081948,0.032627,0.056826,0.098972
7,0.068084,0.18994,0.24145,0.27224,0.30694,0.15193,0.42339,0.49788,0.53991,0.58548,0.11319,0.47459,0.55113,0.59392,0.64002,0.070686,0.31521,0.44526,0.49077,0.54093,0.036102,0.18409,0.30404,0.35156,0.40652,0.018462,0.1153,0.20907,0.24915,0.2969,0.010609,0.077758,0.15296,0.18727,0.22927,0.0026222,0.025901,0.067888,0.094696,0.13209,0.0013159,0.014743,0.046707,0.071453,0.10931,0.00087529,0.010256,0.037199,0.061318,0.10108,0.00063287,0.0076622,0.030707,0.053657,0.093759
8,0.061071,0.1736,0.22488,0.25594,0.29129,0.13622,0.38637,0.46241,0.50587,0.55342,0.10219,0.43454,0.51174,0.55535,0.60267,0.063943,0.28872,0.41295,0.458,0.50797,0.03271,0.16857,0.28139,0.32711,0.38026,0.016746,0.10557,0.19325,0.23139,0.27705,0.0096287,0.071185,0.14125,0.17367,0.21354,0.0024004,0.023883,0.063058,0.08828,0.12359,0.0012098,0.013651,0.04355,0.066857,0.10264,0.00080837,0.0095383,0.034837,0.057626,0.095322,0.0005872,0.0071567,0.028872,0.050619,0.088744
9,0.055118,0.15947,0.21024,0.24139,0.27717,0.12296,0.35452,0.43131,0.47573,0.52472,0.092781,0.39974,0.47701,0.52108,0.56921,0.058136,0.26561,0.3844,0.42885,0.47845,0.029766,0.15497,0.26131,0.30531,0.35672,0.015248,0.097008,0.17919,0.21553,0.25923,0.0087715,0.065387,0.13082,0.16152,0.19942,0.002202,0.022066,0.058676,0.082438,0.11582,0.0011139,0.012656,0.040654,0.062628,0.096478,0.00074718,0.0088774,0.032647,0.054191,0.08995,0.00054495,0.0066859,0.027152,0.047761,0.084011
10,0.050044,0.14719,0.19728,0.22839,0.26441,0.1117,0.32699,0.40392,0.44893,0.49895,0.084698,0.36945,0.44634,0.49059,0.53923,0.053126,0.24543,0.35916,0.40293,0.45203,0.027214,0.14304,0.24354,0.28591,0.33566,0.013945,0.089487,0.16673,0.20141,0.24329,0.008024,0.060289,0.12158,0.1507,0.1868,0.0020258,0.020441,0.05473,0.077159,0.10878,0.001028,0.011758,0.038024,0.058773,0.090843,0.00069183,0.0082753,0.030639,0.051029,0.084989,0.00050632,0.0062526,0.025559,0.045105,0.079599
20,0.024198,0.080243,0.12125,0.14905,0.18322,0.05437,0.17754,0.24464,0.28717,0.33709,0.042534,0.20305,0.26847,0.3087,0.35497,0.026842,0.13463,0.21389,0.25002,0.29225,0.013732,0.077597,0.14202,0.17288,0.21044,0.0070276,0.048161,0.095828,0.11962,0.14933,0.0040438,0.032279,0.069152,0.08835,0.11288,0.0010462,0.011148,0.031521,0.045667,0.066161,0.00053806,0.0064962,0.022176,0.035215,0.055923,0.00036797,0.0046519,0.018203,0.031168,0.053365,0.00027373,0.0035699,0.015411,0.027948,0.050686
30,0.014878,0.053186,0.086637,0.11058,0.14113,0.03343,0.11682,0.17226,0.20917,0.254,0.026784,0.13532,0.18935,0.22399,0.26496,0.01705,0.09009,0.15079,0.18091,0.21706,0.0087449,0.051765,0.099248,0.12365,0.15405,0.0044775,0.032018,0.066476,0.084768,0.10809,0.0025783,0.021406,0.047699,0.062152,0.080985,0.00067294,0.0074365,0.021807,0.032174,0.047469,0.00034718,0.0043478,0.015395,0.024899,0.04027,0.00023856,0.0031326,0.012733,0.022219,0.038772,0.00017825,0.0024148,0.010829,0.020015,0.036996
40,0.010237,0.038635,0.066442,0.087131,0.11426,0.022885,0.083969,0.13001,0.16177,0.20128,0.018766,0.098772,0.14399,0.17385,0.2099,0.012088,0.066327,0.11528,0.14095,0.17233,0.006244,0.038229,0.075813,0.09606,0.12171,0.0032073,0.023656,0.050662,0.06561,0.08497,0.0018508,0.015813,0.036262,0.047932,0.063358,0.0004866,0.0055231,0.016635,0.024874,0.037193,0.00025129,0.0032331,0.011761,0.019281,0.031607,0.00017303,0.0023368,0.0097691,0.017289,0.030596,0.0001295,0.0018049,0.0083262,0.01561,0.029265
50,0.0075101,0.029569,0.05305,0.071057,0.095177,0.016648,0.063454,0.10205,0.12942,0.16414,0.013972,0.075933,0.11429,0.14022,0.17203,0.0091267,0.051578,0.092335,0.11457,0.14216,0.0047625,0.02994,0.060965,0.078274,0.1005,0.0024589,0.018582,0.040772,0.053448,0.070065,0.0014233,0.012438,0.02917,0.038994,0.052126,0.00037705,0.0043706,0.013444,0.020315,0.030698,0.00019479,0.00256,0.0095129,0.015762,0.026115,0.00013426,0.001854,0.0079245,0.014181,0.025376,0.00010058,0.0014336,0.0067633,0.012823,0.02431
