5,0.1566,0.26909,0.30651,0.31039,0.3143,0.24606,0.3633,0.38657,0.38594,0.38529,0.30831,0.46389,0.46964,0.46448,0.45931,0.37465,0.61094,0.61049,0.6114,0.6122,0.29304,0.62111,0.74913,0.78516,0.82275,0.2197,0.57327,0.74068,0.78721,0.83652,0.15187,0.48774,0.72553,0.79955,0.88101,0.041275,0.24479,0.58238,0.73695,0.93251,0.017046,0.13211,0.39707,0.54357,0.74413,0.0083417,0.072485,0.24997,0.36731,0.53973,0.0048059,0.045388,0.16791,0.25727,0.39419
6,0.14516,0.2567,0.29591,0.30099,0.30612,0.23453,0.35605,0.38031,0.37969,0.379,0.30009,0.46527,0.47144,0.4651,0.4587,0.35688,0.60282,0.60621,0.60698,0.60754,0.27625,0.60508,0.7359,0.77197,0.80952,0.20098,0.54201,0.70974,0.75731,0.80782,0.13831,0.45673,0.68779,0.76096,0.84171,0.03758,0.22594,0.54365,0.69159,0.87976,0.015504,0.12145,0.36897,0.50781,0.6989,0.007726,0.067667,0.23521,0.34698,0.51187,0.0044735,0.042554,0.15856,0.24382,0.37493
7,0.13402,0.24428,0.28527,0.29154,0.29788,0.22221,0.34774,0.37334,0.37285,0.37224,0.28989,0.46425,0.47161,0.46431,0.4569,0.3381,0.59261,0.60064,0.60155,0.60209,0.25918,0.58735,0.72126,0.75762,0.79533,0.18378,0.51243,0.68045,0.72903,0.78069,0.12591,0.4276,0.65222,0.72456,0.8046,0.034149,0.2082,0.50679,0.64822,0.82906,0.014074,0.11146,0.34232,0.47372,0.65556,0.0071293,0.06296,0.22066,0.32688,0.48421,0.0041465,0.039745,0.14923,0.23034,0.35555
8,0.12347,0.23215,0.27484,0.28227,0.28977,0.20957,0.33862,0.36588,0.36563,0.3652,0.27823,0.46084,0.47011,0.46216,0.45399,0.31906,0.5806,0.59391,0.59522,0.59599,0.24245,0.56847,0.70561,0.74248,0.78059,0.16827,0.4848,0.65305,0.70261,0.75536,0.11478,0.4007,0.61923,0.69076,0.77011,0.031044,0.1919,0.47258,0.60776,0.78154,0.012781,0.10232,0.3177,0.44205,0.61507,0.0065684,0.058498,0.20676,0.30758,0.45755,0.003835,0.037048,0.14019,0.21725,0.33666
9,0.11369,0.22051,0.26477,0.2733,0.28193,0.19702,0.32894,0.35808,0.35819,0.35803,0.26564,0.45528,0.46708,0.45877,0.4501,0.30031,0.56717,0.58618,0.58815,0.58937,0.22644,0.54896,0.68932,0.72689,0.76557,0.15441,0.45916,0.62753,0.67802,0.73183,0.10489,0.37607,0.58884,0.65962,0.73831,0.028275,0.17716,0.4413,0.57058,0.73765,0.011629,0.0941,0.2953,0.41308,0.57783,0.0060515,0.054352,0.19374,0.28942,0.43236,0.0035445,0.034513,0.13164,0.2048,0.31862
10,0.10473,0.20944,0.25515,0.26471,0.2744,0.18484,0.3189,0.35009,0.35065,0.35086,0.25263,0.4479,0.46273,0.45433,0.44541,0.28223,0.5527,0.57764,0.58049,0.58237,0.21137,0.52924,0.67268,0.71109,0.7505,0.14209,0.43544,0.60378,0.65516,0.70997,0.096154,0.3536,0.56093,0.631,0.70907,0.025824,0.16393,0.41292,0.53669,0.69745,0.010611,0.086756,0.27508,0.38679,0.54386,0.0055813,0.050547,0.18168,0.27255,0.40885,0.0032774,0.032164,0.12364,0.19312,0.30164
20,0.051115,0.131,0.18339,0.19994,0.21713,0.098838,0.2254,0.27518,0.28238,0.28818,0.14561,0.33996,0.3881,0.3871,0.38345,0.1564,0.40466,0.47865,0.4949,0.50815,0.1135,0.36174,0.51982,0.56811,0.61715,0.072428,0.27636,0.43566,0.49292,0.55501,0.047848,0.21181,0.37664,0.44073,0.51376,0.012476,0.087701,0.24198,0.32828,0.4451,0.0050983,0.045281,0.15596,0.22856,0.33495,0.0028201,0.027401,0.10566,0.16417,0.25508,0.0016651,0.01749,0.071959,0.11627,0.18788
30,0.030197,0.090479,0.14151,0.16094,0.18175,0.059754,0.16292,0.22024,0.23298,0.24392,0.090989,0.25097,0.31579,0.32365,0.32779,0.098675,0.30014,0.39427,0.42139,0.44526,0.071256,0.26068,0.41279,0.4665,0.52224,0.045426,0.19624,0.33967,0.39806,0.46302,0.029688,0.14613,0.28212,0.34087,0.40943,0.0076326,0.057308,0.16827,0.23518,0.32838,0.0031136,0.029237,0.10646,0.16043,0.24174,0.0017458,0.017821,0.072198,0.11498,0.18313,0.0010247,0.0113,0.048812,0.080817,0.13381
40,0.020213,0.067323,0.11475,0.13513,0.15766,0.040208,0.12344,0.18145,0.1975,0.21198,0.062537,0.19211,0.26144,0.27512,0.28507,0.068983,0.2328,0.3316,0.36503,0.39606,0.049883,0.19948,0.33989,0.39519,0.45418,0.032038,0.15005,0.27834,0.33558,0.40092,0.02081,0.10983,0.22533,0.27928,0.34369,0.0053114,0.041809,0.12853,0.18366,0.26215,0.0021655,0.021184,0.080371,0.12362,0.19013,0.0012205,0.012927,0.054336,0.088147,0.143,0.00071149,0.0081385,0.036465,0.061489,0.10369
50,0.014653,0.052755,0.096305,0.11676,0.14003,0.029133,0.097383,0.15324,0.17111,0.18786,0.046037,0.1526,0.22115,0.23826,0.25212,0.051656,0.18765,0.28489,0.32164,0.35723,0.037469,0.1597,0.28811,0.34306,0.40323,0.024275,0.12054,0.23595,0.29117,0.35571,0.015703,0.087207,0.18756,0.23736,0.29801,0.003991,0.032587,0.10385,0.15103,0.21938,0.0016269,0.016438,0.064409,0.10068,0.15737,0.00091927,0.010025,0.043385,0.071416,0.11756,0.00053253,0.0062711,0.028927,0.049491,0.084676
