5,0.15172,0.3066,0.36766,0.37423,0.38088,0.27058,0.50367,0.57439,0.57738,0.58032,0.303,0.60616,0.67452,0.67351,0.6724,0.32244,0.70549,0.78294,0.79263,0.80231,0.21843,0.60618,0.81034,0.85854,0.90949,0.14823,0.48465,0.68407,0.73388,0.78725,0.096968,0.37304,0.59583,0.6616,0.73458,0.022742,0.13865,0.33348,0.42248,0.53521,0.0093366,0.07236,0.21748,0.29772,0.40757,0.0046772,0.040643,0.14016,0.20595,0.30263,0.0027584,0.026051,0.096374,0.14766,0.22625
6,0.13838,0.28738,0.34995,0.3584,0.367,0.25172,0.48181,0.55447,0.55866,0.56276,0.28697,0.58886,0.65951,0.65894,0.65819,0.29908,0.67247,0.75475,0.76655,0.77831,0.20121,0.57132,0.77294,0.82234,0.87471,0.13306,0.44551,0.63904,0.69022,0.74538,0.08699,0.3415,0.55338,0.61829,0.69072,0.020659,0.12754,0.31033,0.39537,0.50371,0.0084921,0.066523,0.20209,0.27814,0.3828,0.004332,0.037942,0.13188,0.19455,0.28701,0.0025676,0.024425,0.091008,0.13994,0.2152
7,0.12578,0.26864,0.33248,0.34273,0.3532,0.23292,0.45907,0.53375,0.53927,0.54464,0.27005,0.56902,0.64227,0.64244,0.64232,0.27629,0.63878,0.72582,0.73982,0.75376,0.18472,0.53686,0.73564,0.78619,0.83993,0.11953,0.40976,0.59739,0.64961,0.70623,0.078076,0.31274,0.5142,0.5781,0.64981,0.018732,0.11712,0.28839,0.36954,0.47352,0.0077085,0.061048,0.1875,0.25947,0.35906,0.0039974,0.035302,0.12373,0.18328,0.2715,0.00238,0.022812,0.08565,0.13221,0.20407
8,0.11419,0.25086,0.31571,0.32761,0.33982,0.21483,0.43618,0.51288,0.51979,0.52648,0.25293,0.54742,0.62342,0.6246,0.62535,0.25472,0.60547,0.69697,0.71321,0.72936,0.16939,0.50377,0.69947,0.75107,0.80608,0.10768,0.37768,0.5595,0.61248,0.67025,0.070262,0.287,0.47869,0.54149,0.61236,0.016995,0.10761,0.26811,0.34554,0.44532,0.0070001,0.056045,0.17401,0.24212,0.33689,0.0036829,0.0328,0.11593,0.17246,0.25655,0.0022012,0.021264,0.080466,0.12469,0.19323
9,0.10374,0.23427,0.29985,0.31325,0.32706,0.19783,0.4137,0.4923,0.50062,0.50866,0.23616,0.52485,0.6036,0.60598,0.60778,0.23474,0.57325,0.66878,0.68722,0.70554,0.1554,0.4726,0.665,0.71753,0.7737,0.097389,0.34912,0.52532,0.57881,0.63745,0.063473,0.26416,0.44679,0.50845,0.57839,0.015452,0.099048,0.24965,0.32357,0.41935,0.0063692,0.05154,0.16174,0.22625,0.31649,0.0033931,0.030476,0.10863,0.16228,0.24243,0.0020344,0.019809,0.075555,0.11755,0.18288
10,0.094406,0.21897,0.28501,0.29975,0.31501,0.18211,0.39198,0.4723,0.48202,0.49141,0.22012,0.50194,0.58331,0.58702,0.59001,0.21648,0.54254,0.64162,0.66217,0.68259,0.14277,0.44359,0.63255,0.68588,0.74307,0.088468,0.32376,0.49456,0.54836,0.60765,0.05759,0.24397,0.41825,0.47873,0.54769,0.01409,0.091401,0.23298,0.30362,0.39564,0.0058117,0.047518,0.15067,0.21185,0.29788,0.0031295,0.028342,0.10187,0.15282,0.22925,0.0018811,0.018461,0.070968,0.11084,0.17313
20,0.042934,0.12243,0.18463,0.20617,0.22955,0.087038,0.23476,0.32026,0.34027,0.35991,0.11315,0.31447,0.40729,0.42346,0.43823,0.10802,0.32846,0.43959,0.47397,0.509,0.070304,0.25633,0.41032,0.46563,0.52693,0.04206,0.1789,0.30815,0.35972,0.41909,0.027117,0.13085,0.24971,0.29958,0.35889,0.0067499,0.048079,0.1341,0.18262,0.24864,0.0027924,0.024801,0.085422,0.12518,0.18346,0.0015813,0.015364,0.059243,0.092051,0.14303,0.00095572,0.010039,0.041302,0.066737,0.10784
30,0.024702,0.080014,0.13421,0.15689,0.18254,0.050393,0.15577,0.23457,0.25856,0.2829,0.067795,0.2119,0.29939,0.32143,0.3426,0.065655,0.22359,0.32768,0.3664,0.40725,0.042826,0.17183,0.29851,0.35086,0.41073,0.025753,0.11979,0.22356,0.27056,0.32652,0.016508,0.086163,0.17661,0.21892,0.2708,0.0041175,0.031194,0.092438,0.1297,0.18191,0.0017054,0.016013,0.058312,0.087868,0.1324,0.00097888,0.0099924,0.040482,0.064473,0.10268,0.00058814,0.0064858,0.028016,0.046386,0.0768
40,0.016331,0.057744,0.10487,0.12702,0.15298,0.033221,0.11243,0.18259,0.20752,0.23364,0.045694,0.15437,0.23299,0.25696,0.28089,0.045118,0.16573,0.2598,0.29903,0.34172,0.029571,0.12665,0.2337,0.28226,0.33929,0.017966,0.08888,0.17582,0.21864,0.27099,0.011471,0.06323,0.13652,0.17342,0.21975,0.0028615,0.022675,0.070253,0.10077,0.14447,0.0011861,0.011603,0.044021,0.067706,0.10414,0.00068436,0.0072482,0.030467,0.049425,0.08018,0.00040837,0.0046712,0.02093,0.035293,0.059512
50,0.011759,0.044405,0.085833,0.107,0.13253,0.023798,0.086049,0.14833,0.17292,0.19945,0.033279,0.11898,0.18913,0.2133,0.2382,0.033469,0.13,0.21475,0.25308,0.2959,0.022047,0.099159,0.19178,0.23675,0.29075,0.013532,0.070139,0.14519,0.18448,0.23356,0.0086155,0.049499,0.11129,0.14415,0.18619,0.0021486,0.017635,0.056585,0.082583,0.12048,0.00089108,0.0090033,0.035278,0.055143,0.086193,0.00051544,0.0056209,0.024326,0.040044,0.065916,0.00030566,0.0035994,0.016603,0.028406,0.048601
